mapId,id,label,xPos,yPos,destination,destinationLabel,script,flags
970031803,0,"sp",-228,81,999999999,"","",""
970031803,1,"sp",-301,20,999999999,"","",""
970031803,2,"sp",-142,11,999999999,"","",""
970031803,3,"sp",-187,14,999999999,"","",""
970031803,4,"clear",415,149,999999999,"","raid_stage","only_once"
970031804,0,"sp",-228,81,999999999,"","",""
970031804,1,"sp",-301,20,999999999,"","",""
970031804,2,"sp",-142,11,999999999,"","",""
970031804,3,"sp",-187,14,999999999,"","",""
970031804,4,"clear",415,149,999999999,"","raid_stage","only_once"
970031805,0,"sp",-228,81,999999999,"","",""
970031805,1,"sp",-301,20,999999999,"","",""
970031805,2,"sp",-142,11,999999999,"","",""
970031805,3,"sp",-187,14,999999999,"","",""
970031805,4,"clear",415,149,999999999,"","raid_stage","only_once"
970031806,0,"sp",-228,81,999999999,"","",""
970031806,1,"sp",-301,20,999999999,"","",""
970031806,2,"sp",-142,11,999999999,"","",""
970031806,3,"sp",-187,14,999999999,"","",""
970031806,4,"clear",415,149,999999999,"","raid_stage","only_once"
970031807,0,"sp",-228,81,999999999,"","",""
970031807,1,"sp",-301,20,999999999,"","",""
970031807,2,"sp",-142,11,999999999,"","",""
970031807,3,"sp",-187,14,999999999,"","",""
970031807,4,"clear",415,149,999999999,"","raid_stage","only_once"
970031808,0,"sp",-228,81,999999999,"","",""
970031808,1,"sp",-301,20,999999999,"","",""
970031808,2,"sp",-142,11,999999999,"","",""
970031808,3,"sp",-187,14,999999999,"","",""
970031808,4,"clear",415,149,999999999,"","raid_stage","only_once"
970031809,0,"sp",-228,81,999999999,"","",""
970031809,1,"sp",-301,20,999999999,"","",""
970031809,2,"sp",-142,11,999999999,"","",""
970031809,3,"sp",-187,14,999999999,"","",""
970031809,4,"clear",415,149,999999999,"","raid_stage","only_once"
970031810,0,"sp",-228,81,999999999,"","",""
970031810,1,"sp",-301,20,999999999,"","",""
970031810,2,"sp",-142,11,999999999,"","",""
970031810,3,"sp",-187,14,999999999,"","",""
970031810,4,"clear",415,149,999999999,"","raid_stage","only_once"
970031811,0,"sp",-228,81,999999999,"","",""
970031811,1,"sp",-301,20,999999999,"","",""
970031811,2,"sp",-142,11,999999999,"","",""
970031811,3,"sp",-187,14,999999999,"","",""
970031811,4,"clear",415,149,999999999,"","raid_stage","only_once"
970031900,0,"sp",-220,-32,999999999,"","",""
970031900,1,"sp",-126,-28,999999999,"","",""
970031900,2,"sp",-57,-28,999999999,"","",""
970031900,3,"sp",-163,-109,999999999,"","",""
970031900,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031901,0,"sp",-220,-32,999999999,"","",""
970031901,1,"sp",-126,-28,999999999,"","",""
970031901,2,"sp",-57,-28,999999999,"","",""
970031901,3,"sp",-163,-109,999999999,"","",""
970031901,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031902,0,"sp",-220,-32,999999999,"","",""
970031902,1,"sp",-126,-28,999999999,"","",""
970031902,2,"sp",-57,-28,999999999,"","",""
970031902,3,"sp",-163,-109,999999999,"","",""
970031902,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031903,0,"sp",-220,-32,999999999,"","",""
970031903,1,"sp",-126,-28,999999999,"","",""
970031903,2,"sp",-57,-28,999999999,"","",""
970031903,3,"sp",-163,-109,999999999,"","",""
970031903,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031904,0,"sp",-220,-32,999999999,"","",""
970031904,1,"sp",-126,-28,999999999,"","",""
970031904,2,"sp",-57,-28,999999999,"","",""
970031904,3,"sp",-163,-109,999999999,"","",""
970031904,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031905,0,"sp",-220,-32,999999999,"","",""
970031905,1,"sp",-126,-28,999999999,"","",""
970031905,2,"sp",-57,-28,999999999,"","",""
970031905,3,"sp",-163,-109,999999999,"","",""
970031905,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031906,0,"sp",-220,-32,999999999,"","",""
970031906,1,"sp",-126,-28,999999999,"","",""
970031906,2,"sp",-57,-28,999999999,"","",""
970031906,3,"sp",-163,-109,999999999,"","",""
970031906,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031907,0,"sp",-220,-32,999999999,"","",""
970031907,1,"sp",-126,-28,999999999,"","",""
970031907,2,"sp",-57,-28,999999999,"","",""
970031907,3,"sp",-163,-109,999999999,"","",""
970031907,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031908,0,"sp",-220,-32,999999999,"","",""
970031908,1,"sp",-126,-28,999999999,"","",""
970031908,2,"sp",-57,-28,999999999,"","",""
970031908,3,"sp",-163,-109,999999999,"","",""
970031908,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031909,0,"sp",-220,-32,999999999,"","",""
970031909,1,"sp",-126,-28,999999999,"","",""
970031909,2,"sp",-57,-28,999999999,"","",""
970031909,3,"sp",-163,-109,999999999,"","",""
970031909,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031910,0,"sp",-220,-32,999999999,"","",""
970031910,1,"sp",-126,-28,999999999,"","",""
970031910,2,"sp",-57,-28,999999999,"","",""
970031910,3,"sp",-163,-109,999999999,"","",""
970031910,4,"clear",438,77,999999999,"","raid_stage","only_once"
970031911,0,"sp",-220,-32,999999999,"","",""
970031911,1,"sp",-126,-28,999999999,"","",""
970031911,2,"sp",-57,-28,999999999,"","",""
970031911,3,"sp",-163,-109,999999999,"","",""
970031911,4,"clear",438,77,999999999,"","raid_stage","only_once"
970032000,0,"sp",-610,-265,999999999,"","",""
970032000,1,"sp",-731,-229,999999999,"","",""
970032000,2,"sp",-566,-253,999999999,"","",""
970032000,3,"sp",-687,-221,999999999,"","",""
970032000,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032001,0,"sp",-610,-265,999999999,"","",""
970032001,1,"sp",-731,-229,999999999,"","",""
970032001,2,"sp",-566,-253,999999999,"","",""
970032001,3,"sp",-687,-221,999999999,"","",""
970032001,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032002,0,"sp",-610,-265,999999999,"","",""
970032002,1,"sp",-731,-229,999999999,"","",""
970032002,2,"sp",-566,-253,999999999,"","",""
970032002,3,"sp",-687,-221,999999999,"","",""
970032002,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032003,0,"sp",-610,-265,999999999,"","",""
970032003,1,"sp",-731,-229,999999999,"","",""
970032003,2,"sp",-566,-253,999999999,"","",""
970032003,3,"sp",-687,-221,999999999,"","",""
970032003,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032004,0,"sp",-610,-265,999999999,"","",""
970032004,1,"sp",-731,-229,999999999,"","",""
970032004,2,"sp",-566,-253,999999999,"","",""
970032004,3,"sp",-687,-221,999999999,"","",""
970032004,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032005,0,"sp",-610,-265,999999999,"","",""
970032005,1,"sp",-731,-229,999999999,"","",""
970032005,2,"sp",-566,-253,999999999,"","",""
970032005,3,"sp",-687,-221,999999999,"","",""
970032005,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032006,0,"sp",-610,-265,999999999,"","",""
970032006,1,"sp",-731,-229,999999999,"","",""
970032006,2,"sp",-566,-253,999999999,"","",""
970032006,3,"sp",-687,-221,999999999,"","",""
970032006,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032007,0,"sp",-610,-265,999999999,"","",""
970032007,1,"sp",-731,-229,999999999,"","",""
970032007,2,"sp",-566,-253,999999999,"","",""
970032007,3,"sp",-687,-221,999999999,"","",""
970032007,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032008,0,"sp",-610,-265,999999999,"","",""
970032008,1,"sp",-731,-229,999999999,"","",""
970032008,2,"sp",-566,-253,999999999,"","",""
970032008,3,"sp",-687,-221,999999999,"","",""
970032008,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032009,0,"sp",-610,-265,999999999,"","",""
970032009,1,"sp",-731,-229,999999999,"","",""
970032009,2,"sp",-566,-253,999999999,"","",""
970032009,3,"sp",-687,-221,999999999,"","",""
970032009,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032010,0,"sp",-610,-265,999999999,"","",""
970032010,1,"sp",-731,-229,999999999,"","",""
970032010,2,"sp",-566,-253,999999999,"","",""
970032010,3,"sp",-687,-221,999999999,"","",""
970032010,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032011,0,"sp",-610,-265,999999999,"","",""
970032011,1,"sp",-731,-229,999999999,"","",""
970032011,2,"sp",-566,-253,999999999,"","",""
970032011,3,"sp",-687,-221,999999999,"","",""
970032011,4,"clear",-42,-115,999999999,"","raid_stage","only_once"
970032100,0,"sp",-134,191,999999999,"","",""
970032100,1,"sp",-204,188,999999999,"","",""
970032100,2,"sp",-87,135,999999999,"","",""
970032100,3,"sp",-46,159,999999999,"","",""
970032100,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032101,0,"sp",-134,191,999999999,"","",""
970032101,1,"sp",-204,188,999999999,"","",""
970032101,2,"sp",-87,135,999999999,"","",""
970032101,3,"sp",-46,159,999999999,"","",""
970032101,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032102,0,"sp",-134,191,999999999,"","",""
970032102,1,"sp",-204,188,999999999,"","",""
970032102,2,"sp",-87,135,999999999,"","",""
970032102,3,"sp",-46,159,999999999,"","",""
970032102,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032103,0,"sp",-134,191,999999999,"","",""
970032103,1,"sp",-204,188,999999999,"","",""
970032103,2,"sp",-87,135,999999999,"","",""
970032103,3,"sp",-46,159,999999999,"","",""
970032103,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032104,0,"sp",-134,191,999999999,"","",""
970032104,1,"sp",-204,188,999999999,"","",""
970032104,2,"sp",-87,135,999999999,"","",""
970032104,3,"sp",-46,159,999999999,"","",""
970032104,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032105,0,"sp",-134,191,999999999,"","",""
970032105,1,"sp",-204,188,999999999,"","",""
970032105,2,"sp",-87,135,999999999,"","",""
970032105,3,"sp",-46,159,999999999,"","",""
970032105,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032106,0,"sp",-134,191,999999999,"","",""
970032106,1,"sp",-204,188,999999999,"","",""
970032106,2,"sp",-87,135,999999999,"","",""
970032106,3,"sp",-46,159,999999999,"","",""
970032106,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032107,0,"sp",-134,191,999999999,"","",""
970032107,1,"sp",-204,188,999999999,"","",""
970032107,2,"sp",-87,135,999999999,"","",""
970032107,3,"sp",-46,159,999999999,"","",""
970032107,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032108,0,"sp",-134,191,999999999,"","",""
970032108,1,"sp",-204,188,999999999,"","",""
970032108,2,"sp",-87,135,999999999,"","",""
970032108,3,"sp",-46,159,999999999,"","",""
970032108,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032109,0,"sp",-134,191,999999999,"","",""
970032109,1,"sp",-204,188,999999999,"","",""
970032109,2,"sp",-87,135,999999999,"","",""
970032109,3,"sp",-46,159,999999999,"","",""
970032109,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032110,0,"sp",-134,191,999999999,"","",""
970032110,1,"sp",-204,188,999999999,"","",""
970032110,2,"sp",-87,135,999999999,"","",""
970032110,3,"sp",-46,159,999999999,"","",""
970032110,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032111,0,"sp",-134,191,999999999,"","",""
970032111,1,"sp",-204,188,999999999,"","",""
970032111,2,"sp",-87,135,999999999,"","",""
970032111,3,"sp",-46,159,999999999,"","",""
970032111,4,"clear",556,274,999999999,"","raid_stage","only_once"
970032200,0,"sp",60,32,999999999,"","",""
970032200,1,"sp",198,72,999999999,"","",""
970032200,2,"sp",-232,-10,999999999,"","",""
970032200,3,"sp",-286,-115,999999999,"","",""
970032200,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032201,0,"sp",60,32,999999999,"","",""
970032201,1,"sp",198,72,999999999,"","",""
970032201,2,"sp",-232,-10,999999999,"","",""
970032201,3,"sp",-286,-115,999999999,"","",""
970032201,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032202,0,"sp",60,32,999999999,"","",""
970032202,1,"sp",198,72,999999999,"","",""
970032202,2,"sp",-232,-10,999999999,"","",""
970032202,3,"sp",-286,-115,999999999,"","",""
970032202,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032203,0,"sp",60,32,999999999,"","",""
970032203,1,"sp",198,72,999999999,"","",""
970032203,2,"sp",-232,-10,999999999,"","",""
970032203,3,"sp",-286,-115,999999999,"","",""
970032203,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032204,0,"sp",60,32,999999999,"","",""
970032204,1,"sp",198,72,999999999,"","",""
970032204,2,"sp",-232,-10,999999999,"","",""
970032204,3,"sp",-286,-115,999999999,"","",""
970032204,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032205,0,"sp",60,32,999999999,"","",""
970032205,1,"sp",198,72,999999999,"","",""
970032205,2,"sp",-232,-10,999999999,"","",""
970032205,3,"sp",-286,-115,999999999,"","",""
970032205,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032206,0,"sp",60,32,999999999,"","",""
970032206,1,"sp",198,72,999999999,"","",""
970032206,2,"sp",-232,-10,999999999,"","",""
970032206,3,"sp",-286,-115,999999999,"","",""
970032206,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032207,0,"sp",60,32,999999999,"","",""
970032207,1,"sp",198,72,999999999,"","",""
970032207,2,"sp",-232,-10,999999999,"","",""
970032207,3,"sp",-286,-115,999999999,"","",""
970032207,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032208,0,"sp",60,32,999999999,"","",""
970032208,1,"sp",198,72,999999999,"","",""
970032208,2,"sp",-232,-10,999999999,"","",""
970032208,3,"sp",-286,-115,999999999,"","",""
970032208,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032209,0,"sp",60,32,999999999,"","",""
970032209,1,"sp",198,72,999999999,"","",""
970032209,2,"sp",-232,-10,999999999,"","",""
970032209,3,"sp",-286,-115,999999999,"","",""
970032209,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032210,0,"sp",60,32,999999999,"","",""
970032210,1,"sp",198,72,999999999,"","",""
970032210,2,"sp",-232,-10,999999999,"","",""
970032210,3,"sp",-286,-115,999999999,"","",""
970032210,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032211,0,"sp",60,32,999999999,"","",""
970032211,1,"sp",198,72,999999999,"","",""
970032211,2,"sp",-232,-10,999999999,"","",""
970032211,3,"sp",-286,-115,999999999,"","",""
970032211,4,"clear",554,126,999999999,"","raid_stage","only_once"
970032300,0,"sp",-272,257,999999999,"","",""
970032300,1,"sp",-280,281,999999999,"","",""
970032300,2,"sp",-577,394,999999999,"","",""
970032300,3,"sp",-317,283,999999999,"","",""
970032300,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032301,0,"sp",-272,257,999999999,"","",""
970032301,1,"sp",-280,281,999999999,"","",""
970032301,2,"sp",-577,394,999999999,"","",""
970032301,3,"sp",-317,283,999999999,"","",""
970032301,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032302,0,"sp",-272,257,999999999,"","",""
970032302,1,"sp",-280,281,999999999,"","",""
970032302,2,"sp",-577,394,999999999,"","",""
970032302,3,"sp",-317,283,999999999,"","",""
970032302,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032303,0,"sp",-272,257,999999999,"","",""
970032303,1,"sp",-280,281,999999999,"","",""
970032303,2,"sp",-577,394,999999999,"","",""
970032303,3,"sp",-317,283,999999999,"","",""
970032303,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032304,0,"sp",-272,257,999999999,"","",""
970032304,1,"sp",-280,281,999999999,"","",""
970032304,2,"sp",-577,394,999999999,"","",""
970032304,3,"sp",-317,283,999999999,"","",""
970032304,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032305,0,"sp",-272,257,999999999,"","",""
970032305,1,"sp",-280,281,999999999,"","",""
970032305,2,"sp",-577,394,999999999,"","",""
970032305,3,"sp",-317,283,999999999,"","",""
970032305,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032306,0,"sp",-272,257,999999999,"","",""
970032306,1,"sp",-280,281,999999999,"","",""
970032306,2,"sp",-577,394,999999999,"","",""
970032306,3,"sp",-317,283,999999999,"","",""
970032306,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032307,0,"sp",-272,257,999999999,"","",""
970032307,1,"sp",-280,281,999999999,"","",""
970032307,2,"sp",-577,394,999999999,"","",""
970032307,3,"sp",-317,283,999999999,"","",""
970032307,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032308,0,"sp",-272,257,999999999,"","",""
970032308,1,"sp",-280,281,999999999,"","",""
970032308,2,"sp",-577,394,999999999,"","",""
970032308,3,"sp",-317,283,999999999,"","",""
970032308,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032309,0,"sp",-272,257,999999999,"","",""
970032309,1,"sp",-280,281,999999999,"","",""
970032309,2,"sp",-577,394,999999999,"","",""
970032309,3,"sp",-317,283,999999999,"","",""
970032309,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032310,0,"sp",-272,257,999999999,"","",""
970032310,1,"sp",-280,281,999999999,"","",""
970032310,2,"sp",-577,394,999999999,"","",""
970032310,3,"sp",-317,283,999999999,"","",""
970032310,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032311,0,"sp",-272,257,999999999,"","",""
970032311,1,"sp",-280,281,999999999,"","",""
970032311,2,"sp",-577,394,999999999,"","",""
970032311,3,"sp",-317,283,999999999,"","",""
970032311,4,"clear",561,450,999999999,"","raid_stage","only_once"
970032400,0,"sp",-383,294,999999999,"","",""
970032400,1,"sp",-310,217,999999999,"","",""
970032400,2,"sp",-570,358,999999999,"","",""
970032400,3,"sp",-311,297,999999999,"","",""
970032400,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032401,0,"sp",-383,294,999999999,"","",""
970032401,1,"sp",-310,217,999999999,"","",""
970032401,2,"sp",-570,358,999999999,"","",""
970032401,3,"sp",-311,297,999999999,"","",""
970032401,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032402,0,"sp",-383,294,999999999,"","",""
970032402,1,"sp",-310,217,999999999,"","",""
970032402,2,"sp",-570,358,999999999,"","",""
970032402,3,"sp",-311,297,999999999,"","",""
970032402,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032403,0,"sp",-383,294,999999999,"","",""
970032403,1,"sp",-310,217,999999999,"","",""
970032403,2,"sp",-570,358,999999999,"","",""
970032403,3,"sp",-311,297,999999999,"","",""
970032403,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032404,0,"sp",-383,294,999999999,"","",""
970032404,1,"sp",-310,217,999999999,"","",""
970032404,2,"sp",-570,358,999999999,"","",""
970032404,3,"sp",-311,297,999999999,"","",""
970032404,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032405,0,"sp",-383,294,999999999,"","",""
970032405,1,"sp",-310,217,999999999,"","",""
970032405,2,"sp",-570,358,999999999,"","",""
970032405,3,"sp",-311,297,999999999,"","",""
970032405,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032406,0,"sp",-383,294,999999999,"","",""
970032406,1,"sp",-310,217,999999999,"","",""
970032406,2,"sp",-570,358,999999999,"","",""
970032406,3,"sp",-311,297,999999999,"","",""
970032406,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032407,0,"sp",-383,294,999999999,"","",""
970032407,1,"sp",-310,217,999999999,"","",""
970032407,2,"sp",-570,358,999999999,"","",""
970032407,3,"sp",-311,297,999999999,"","",""
970032407,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032408,0,"sp",-383,294,999999999,"","",""
970032408,1,"sp",-310,217,999999999,"","",""
970032408,2,"sp",-570,358,999999999,"","",""
970032408,3,"sp",-311,297,999999999,"","",""
970032408,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032409,0,"sp",-383,294,999999999,"","",""
970032409,1,"sp",-310,217,999999999,"","",""
970032409,2,"sp",-570,358,999999999,"","",""
970032409,3,"sp",-311,297,999999999,"","",""
970032409,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032410,0,"sp",-383,294,999999999,"","",""
970032410,1,"sp",-310,217,999999999,"","",""
970032410,2,"sp",-570,358,999999999,"","",""
970032410,3,"sp",-311,297,999999999,"","",""
970032410,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032411,0,"sp",-383,294,999999999,"","",""
970032411,1,"sp",-310,217,999999999,"","",""
970032411,2,"sp",-570,358,999999999,"","",""
970032411,3,"sp",-311,297,999999999,"","",""
970032411,4,"clear",573,452,999999999,"","raid_stage","only_once"
970032500,0,"sp",-288,2179,999999999,"","",""
970032500,1,"sp",-213,2225,999999999,"","",""
970032500,2,"sp",-256,2371,999999999,"","",""
970032500,3,"sp",-161,2368,999999999,"","",""
970032500,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032501,0,"sp",-288,2179,999999999,"","",""
970032501,1,"sp",-213,2225,999999999,"","",""
970032501,2,"sp",-256,2371,999999999,"","",""
970032501,3,"sp",-161,2368,999999999,"","",""
970032501,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032502,0,"sp",-288,2179,999999999,"","",""
970032502,1,"sp",-213,2225,999999999,"","",""
970032502,2,"sp",-256,2371,999999999,"","",""
970032502,3,"sp",-161,2368,999999999,"","",""
970032502,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032503,0,"sp",-288,2179,999999999,"","",""
970032503,1,"sp",-213,2225,999999999,"","",""
970032503,2,"sp",-256,2371,999999999,"","",""
970032503,3,"sp",-161,2368,999999999,"","",""
970032503,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032504,0,"sp",-288,2179,999999999,"","",""
970032504,1,"sp",-213,2225,999999999,"","",""
970032504,2,"sp",-256,2371,999999999,"","",""
970032504,3,"sp",-161,2368,999999999,"","",""
970032504,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032505,0,"sp",-288,2179,999999999,"","",""
970032505,1,"sp",-213,2225,999999999,"","",""
970032505,2,"sp",-256,2371,999999999,"","",""
970032505,3,"sp",-161,2368,999999999,"","",""
970032505,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032506,0,"sp",-288,2179,999999999,"","",""
970032506,1,"sp",-213,2225,999999999,"","",""
970032506,2,"sp",-256,2371,999999999,"","",""
970032506,3,"sp",-161,2368,999999999,"","",""
970032506,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032507,0,"sp",-288,2179,999999999,"","",""
970032507,1,"sp",-213,2225,999999999,"","",""
970032507,2,"sp",-256,2371,999999999,"","",""
970032507,3,"sp",-161,2368,999999999,"","",""
970032507,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032508,0,"sp",-288,2179,999999999,"","",""
970032508,1,"sp",-213,2225,999999999,"","",""
970032508,2,"sp",-256,2371,999999999,"","",""
970032508,3,"sp",-161,2368,999999999,"","",""
970032508,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032509,0,"sp",-288,2179,999999999,"","",""
970032509,1,"sp",-213,2225,999999999,"","",""
970032509,2,"sp",-256,2371,999999999,"","",""
970032509,3,"sp",-161,2368,999999999,"","",""
970032509,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032510,0,"sp",-288,2179,999999999,"","",""
970032510,1,"sp",-213,2225,999999999,"","",""
970032510,2,"sp",-256,2371,999999999,"","",""
970032510,3,"sp",-161,2368,999999999,"","",""
970032510,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032511,0,"sp",-288,2179,999999999,"","",""
970032511,1,"sp",-213,2225,999999999,"","",""
970032511,2,"sp",-256,2371,999999999,"","",""
970032511,3,"sp",-161,2368,999999999,"","",""
970032511,4,"clear",314,2469,999999999,"","raid_stage","only_once"
970032600,0,"sp",-795,-470,999999999,"","",""
970032600,1,"sp",-796,-649,999999999,"","",""
970032600,2,"sp",-572,-667,999999999,"","",""
970032600,3,"sp",-716,-511,999999999,"","",""
970032600,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032601,0,"sp",-795,-470,999999999,"","",""
970032601,1,"sp",-796,-649,999999999,"","",""
970032601,2,"sp",-572,-667,999999999,"","",""
970032601,3,"sp",-716,-511,999999999,"","",""
970032601,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032602,0,"sp",-795,-470,999999999,"","",""
970032602,1,"sp",-796,-649,999999999,"","",""
970032602,2,"sp",-572,-667,999999999,"","",""
970032602,3,"sp",-716,-511,999999999,"","",""
970032602,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032603,0,"sp",-795,-470,999999999,"","",""
970032603,1,"sp",-796,-649,999999999,"","",""
970032603,2,"sp",-572,-667,999999999,"","",""
970032603,3,"sp",-716,-511,999999999,"","",""
970032603,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032604,0,"sp",-795,-470,999999999,"","",""
970032604,1,"sp",-796,-649,999999999,"","",""
970032604,2,"sp",-572,-667,999999999,"","",""
970032604,3,"sp",-716,-511,999999999,"","",""
970032604,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032605,0,"sp",-795,-470,999999999,"","",""
970032605,1,"sp",-796,-649,999999999,"","",""
970032605,2,"sp",-572,-667,999999999,"","",""
970032605,3,"sp",-716,-511,999999999,"","",""
970032605,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032606,0,"sp",-795,-470,999999999,"","",""
970032606,1,"sp",-796,-649,999999999,"","",""
970032606,2,"sp",-572,-667,999999999,"","",""
970032606,3,"sp",-716,-511,999999999,"","",""
970032606,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032607,0,"sp",-795,-470,999999999,"","",""
970032607,1,"sp",-796,-649,999999999,"","",""
970032607,2,"sp",-572,-667,999999999,"","",""
970032607,3,"sp",-716,-511,999999999,"","",""
970032607,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032608,0,"sp",-795,-470,999999999,"","",""
970032608,1,"sp",-796,-649,999999999,"","",""
970032608,2,"sp",-572,-667,999999999,"","",""
970032608,3,"sp",-716,-511,999999999,"","",""
970032608,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032609,0,"sp",-795,-470,999999999,"","",""
970032609,1,"sp",-796,-649,999999999,"","",""
970032609,2,"sp",-572,-667,999999999,"","",""
970032609,3,"sp",-716,-511,999999999,"","",""
970032609,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032610,0,"sp",-795,-470,999999999,"","",""
970032610,1,"sp",-796,-649,999999999,"","",""
970032610,2,"sp",-572,-667,999999999,"","",""
970032610,3,"sp",-716,-511,999999999,"","",""
970032610,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032611,0,"sp",-795,-470,999999999,"","",""
970032611,1,"sp",-796,-649,999999999,"","",""
970032611,2,"sp",-572,-667,999999999,"","",""
970032611,3,"sp",-716,-511,999999999,"","",""
970032611,4,"clear",198,-383,999999999,"","raid_stage","only_once"
970032700,0,"sp",-321,23,999999999,"","",""
970032700,1,"sp",-265,51,999999999,"","",""
970032700,2,"sp",-278,-38,999999999,"","",""
970032700,3,"sp",-365,112,999999999,"","",""
970032700,4,"clear",-505,165,999999999,"","raid_stage","only_once"
970032701,0,"sp",-321,23,999999999,"","",""
970032701,1,"sp",-265,51,999999999,"","",""
970032701,2,"sp",-278,-38,999999999,"","",""
970032701,3,"sp",-365,112,999999999,"","",""
970032701,4,"clear",-505,165,999999999,"","raid_stage","only_once"
970032702,0,"sp",-321,23,999999999,"","",""
970032702,1,"sp",-265,51,999999999,"","",""
970032702,2,"sp",-278,-38,999999999,"","",""
970032702,3,"sp",-365,112,999999999,"","",""
970032702,4,"clear",-505,165,999999999,"","raid_stage","only_once"
