itemid,"flags","equip_slots",attack_speed,heal_hp,scroll_slots,specialid,req_str,req_dex,req_int,req_luk,req_fame,"req_job",hp,mp,strength,dexterity,intelligence,luck,hands,weapon_attack,weapon_defense,magic_attack,magic_defense,accuracy,avoid,jump,speed,traction,recovery,knockback,taming_mob,inc_lightning_damage,inc_ice_damage,inc_fire_damage,inc_poison_damage,elemental_default
1142112,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142113,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142114,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142115,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142116,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142117,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142118,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142119,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",150,150,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142120,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",180,180,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142122,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",80,80,0,0,0,0,5,0,0,0,0,10,10,5,5,0,0,0,0,100,100,100,100,100
1142123,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,0,0,0,0,0,0,5,10,0,0,0,0,100,100,100,100,100
1142124,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142125,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,100,100,100,100,100
1142126,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",70,70,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,100,100,100,100,100
1142127,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142128,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142129,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142130,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142131,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",150,150,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142132,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",200,200,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142133,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",50,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,100,100,100,100,100
1142134,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,100,100,100,100,100
1142135,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,2,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,100,100,100,100,100
1142136,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",50,0,3,3,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,100,100,100,100,100
1142137,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,33,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,100,100,100,100,100
1142138,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,55,1,1,1,1,0,0,15,0,15,0,0,0,0,0,0,0,0,100,100,100,100,100
1142139,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,77,2,2,2,2,0,0,20,0,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1142140,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,99,3,3,3,3,0,0,25,0,25,0,0,0,0,0,0,0,0,100,100,100,100,100
1142141,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142142,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",120,120,1,1,1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,100,100,100,100,100
1142143,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142144,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",20,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142145,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1142149,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",100,100,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,100,100,100,100,100
1142150,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",120,120,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,100,100,100,100,100
1142151,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",120,120,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,100,100,100,100,100
1142165,"","medal",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,3,3,3,3,0,1,0,1,0,0,0,10,10,0,0,0,0,100,100,100,100,100
1302000,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302001,"","weapon",5,0,7,0,0,0,0,0,0,"thief",0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302002,"","weapon",5,0,7,0,65,0,0,0,0,"warrior",0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302003,"","weapon",5,0,7,0,30,50,0,0,0,"warrior,thief",0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302004,"","weapon",5,0,7,0,110,0,0,0,0,"warrior",0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302005,"","weapon",5,0,7,0,40,0,0,0,0,"warrior",0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302006,"","weapon",5,0,7,0,25,40,0,0,0,"warrior,thief",0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302007,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302008,"","weapon",5,0,7,0,95,0,0,0,0,"warrior",0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302009,"","weapon",5,0,7,0,125,0,0,0,0,"warrior",0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302010,"","weapon",5,0,7,0,155,0,0,0,0,"warrior",0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302011,"","weapon",5,0,7,0,180,0,0,0,0,"warrior",0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302012,"","weapon",4,0,7,0,200,0,0,0,0,"warrior",0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302013,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,48,0,0,0,0,0,0,15,0,0,0,0,100,100,100,100,100
1302014,"","weapon",4,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302015,"","weapon",4,0,7,0,140,0,0,0,0,"warrior",0,0,1,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302016,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,52,0,52,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302017,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302018,"","weapon",5,0,7,0,230,0,0,0,0,"warrior",0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302019,"","weapon",5,0,7,0,145,0,0,0,0,"warrior",0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302020,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,48,0,0,0,20,0,0,0,0,0,0,0,100,100,100,100,100
1302021,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,100,100,100,100,100
1302022,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302023,"","weapon",5,0,7,0,250,0,0,0,0,"warrior",0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302024,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302025,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,73,0,0,0,0,0,3,0,0,0,0,0,100,100,100,100,100
1302026,"","weapon",5,0,7,0,6,6,6,6,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,85,0,85,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302027,"","weapon",5,0,7,0,0,0,0,10,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,12,0,25,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302028,"","weapon",5,0,7,0,6,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,41,0,39,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302029,"","weapon",5,0,7,0,5,5,5,5,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302030,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,60,0,0,0,30,0,0,0,0,0,0,0,100,100,100,100,100
1302031,"","weapon",4,0,7,0,4,4,4,4,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,0,0,69,0,60,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302033,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302034,"","weapon",3,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302035,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,22,0,0,0,0,1,0,8,0,0,0,0,100,100,100,100,100
1302036,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,30,0,0,0,0,3,0,15,0,0,0,0,100,100,100,100,100
1302037,"","weapon",4,0,7,0,0,0,0,0,0,"warrior",0,0,1,0,1,0,0,79,0,77,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302038,"","weapon",5,0,7,0,65,0,0,0,0,"warrior",0,0,5,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302039,"","weapon",5,0,7,0,110,0,0,0,0,"warrior",0,0,5,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302040,"","weapon",5,0,7,0,155,0,0,0,0,"warrior",0,0,5,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302041,"","weapon",4,0,7,0,180,0,0,0,0,"warrior",0,0,5,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302042,"","weapon",5,0,7,0,200,0,0,0,0,"warrior",0,0,5,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302043,"","weapon",5,0,5,0,65,0,0,0,0,"warrior",0,0,5,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302044,"","weapon",5,0,5,0,110,0,0,0,0,"warrior",0,0,5,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302045,"","weapon",5,0,5,0,155,0,0,0,0,"warrior",0,0,5,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302046,"","weapon",4,0,5,0,180,0,0,0,0,"warrior",0,0,5,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302047,"","weapon",5,0,5,0,200,0,0,0,0,"warrior",0,0,5,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302048,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302049,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,70,0,0,0,0,0,0,15,0,0,0,0,100,100,100,100,100
1302050,"","weapon",5,0,7,0,65,0,0,0,0,"warrior",0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302051,"","weapon",5,0,7,0,110,0,0,0,0,"warrior",0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302052,"","weapon",5,0,7,0,155,0,0,0,0,"warrior",0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302053,"","weapon",4,0,7,0,180,0,0,0,0,"warrior",0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302054,"","weapon",5,0,7,0,200,0,0,0,0,"warrior",0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302056,"","weapon",5,0,7,0,280,0,0,0,0,"warrior",0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302057,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302058,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,45,0,0,0,0,0,0,12,0,0,0,0,100,100,100,100,100
1302059,"","weapon",5,0,7,0,310,0,0,0,0,"warrior",0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302060,"","weapon",5,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302062,"","weapon",3,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",10,0,1,1,1,1,0,1,0,0,0,0,0,0,10,0,0,0,0,100,100,100,100,100
1302063,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,65,0,40,0,0,0,0,17,0,0,0,0,100,100,100,100,100
1302064,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,0,0,0,0,81,0,0,0,35,0,0,0,0,0,0,0,100,100,100,100,100
1302065,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302066,"","weapon",5,0,7,0,95,0,0,0,0,"warrior",0,0,1,1,1,1,0,47,0,0,0,0,0,0,15,0,0,0,0,100,100,100,100,100
1302067,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,38,0,0,0,0,0,0,15,0,0,0,0,100,100,100,100,100
1302068,"","weapon",5,0,7,0,145,0,0,0,0,"warrior",0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302071,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,3,3,3,3,0,67,0,0,0,5,0,0,0,0,0,0,0,100,100,100,100,100
1302073,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,38,0,0,0,0,0,0,15,0,0,0,0,100,100,100,100,100
1302074,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,38,0,0,0,0,0,0,15,0,0,0,0,100,100,100,100,100
1302075,"","weapon",5,0,7,0,95,0,0,0,0,"warrior",0,0,1,1,1,1,0,47,0,0,0,0,0,0,15,0,0,0,0,100,100,100,100,100
1302076,"","weapon",5,0,7,0,95,0,0,0,0,"warrior",0,0,1,1,1,1,0,47,0,0,0,0,0,0,15,0,0,0,0,100,100,100,100,100
1302077,"","weapon",4,0,7,0,35,0,0,0,0,"warrior",0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302079,"","weapon",4,0,7,0,200,0,0,0,0,"warrior",0,0,2,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302080,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,43,0,0,0,0,0,0,10,0,0,0,0,100,100,100,100,100
1302081,"wear_trade_block","weapon",5,0,7,0,340,0,0,0,0,"warrior",0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302083,"","weapon",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302086,"wear_trade_block","weapon",5,0,7,0,340,0,0,0,0,"warrior",0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302088,"","weapon",6,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,100,100,100,100,100
1302089,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,50,0,0,0,0,0,0,8,0,0,0,0,100,100,100,100,100
1302090,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,70,0,0,0,0,0,0,12,0,0,0,0,100,100,100,100,100
1302091,"","weapon",6,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,73,0,0,0,0,0,13,0,0,0,0,0,100,100,100,100,100
1302092,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,78,0,80,0,0,0,0,13,0,0,0,0,100,100,100,100,100
1302093,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,79,0,0,0,0,10,0,12,0,0,0,0,100,100,100,100,100
1302094,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,2,0,0,0,0,85,0,0,0,0,0,0,15,0,0,0,0,100,100,100,100,100
1302095,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,39,0,0,0,0,0,0,10,0,0,0,0,100,100,100,100,100
1302098,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302099,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302100,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302101,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302105,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,3,3,3,3,0,30,0,0,0,0,3,0,0,0,0,0,0,100,100,100,100,100
1302106,"","weapon",5,0,7,0,0,0,0,0,0,"warrior",0,0,0,0,0,0,0,45,0,0,0,25,0,0,0,0,0,0,0,100,100,100,100,100
1302107,"","weapon",5,0,7,0,0,0,0,0,0,"warrior",0,0,3,0,0,0,0,99,0,0,0,50,0,0,0,0,0,0,0,100,100,100,100,100
1302112,"","weapon",5,0,8,0,230,0,0,0,0,"warrior",0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302113,"","weapon",5,0,8,0,250,0,0,0,0,"warrior",0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302114,"","weapon",5,0,7,0,340,0,0,0,0,"warrior",0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302119,"","weapon",5,0,7,0,110,0,0,0,0,"warrior",0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302120,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1302124,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,48,0,0,0,20,0,0,0,0,0,0,0,100,100,100,100,100
1302125,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,60,0,0,0,30,0,0,0,0,0,0,0,100,100,100,100,100
1302126,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,0,0,0,0,81,0,0,0,35,0,0,0,0,0,0,0,100,100,100,100,100
1302131,"","weapon",4,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,31,0,0,0,0,0,0,5,0,0,0,0,100,100,100,100,100
1302133,"","weapon",5,0,10,0,0,0,0,0,0,"warrior",0,0,10,0,0,0,0,42,0,0,0,5,0,0,0,0,0,0,0,100,100,100,100,100
1312000,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1312001,"","weapon",5,0,7,0,40,0,0,0,0,"warrior",0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1312002,"","weapon",5,0,7,0,0,30,0,35,0,"thief",0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1312003,"","weapon",5,0,7,0,80,0,0,0,0,"warrior",0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1312004,"","weapon",5,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1312005,"","weapon",6,0,7,0,95,0,0,0,0,"warrior",0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1312006,"","weapon",6,0,7,0,110,0,0,0,0,"warrior",0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1312007,"","weapon",5,0,7,0,125,0,0,0,0,"warrior",0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1312008,"","weapon",6,0,7,0,155,0,0,0,0,"warrior",0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1312009,"","weapon",6,0,7,0,180,0,0,0,0,"warrior",0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1312010,"","weapon",6,0,7,0,200,0,0,0,0,"warrior",0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
