_id,"flags","shuffleName","defaultMusic",minLevel,timeLimit,regenRate,traction,topx,topy,bottomx,bottomy,returnMap,forcedReturnMap,fieldType,fieldLimitations,decreaseHp,damagePerSecond,protectItem,shipKind,mobRate,link
926013301,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013300
926013302,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013300
926013303,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013300
926013304,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013300
926013400,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926013401,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013400
926013402,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013400
926013403,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013400
926013404,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013400
926013500,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926013501,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013500
926013502,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013500
926013503,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013500
926013504,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010004,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926013500
926020001,"","","Bgm14/HotDesert",0,0,1,1.000000000000000,-270,-317,530,390,260000000,999999999,"","summoning_bag,mystic_door,regular_exp_loss,vip_rock,no_clue4",0,0,0,-1,1.00000000000,0
926020002,"","","Bgm14/HotDesert",0,0,1,1.000000000000000,-270,-317,530,390,260000000,999999999,"","summoning_bag,mystic_door,regular_exp_loss,vip_rock,no_clue4",0,0,0,-1,1.00000000000,926020001
926020003,"","","Bgm14/HotDesert",0,0,1,1.000000000000000,-270,-317,530,390,260000000,999999999,"","summoning_bag,mystic_door,regular_exp_loss,vip_rock,no_clue4",0,0,0,-1,1.00000000000,926020001
926020004,"","","Bgm14/HotDesert",0,0,1,1.000000000000000,-270,-317,530,390,260000000,999999999,"","summoning_bag,mystic_door,regular_exp_loss,vip_rock,no_clue4",0,0,0,-1,1.00000000000,926020001
926020100,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926020101,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020100
926020102,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020100
926020103,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020100
926020104,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020100
926020105,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020100
926020106,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020100
926020107,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020100
926020108,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020100
926020109,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020100
926020200,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926020201,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020200
926020202,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020200
926020203,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020200
926020204,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020200
926020205,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020200
926020206,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020200
926020207,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020200
926020208,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020200
926020209,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020200
926020300,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926020301,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020300
926020302,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020300
926020303,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020300
926020304,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020300
926020305,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020300
926020306,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020300
926020307,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020300
926020308,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020300
926020309,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020300
926020400,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926020401,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020400
926020402,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020400
926020403,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020400
926020404,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020400
926020405,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020400
926020406,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020400
926020407,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020400
926020408,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020400
926020409,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020400
926020500,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926020501,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020500
926020502,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020500
926020503,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020500
926020504,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020500
926020505,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020500
926020506,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020500
926020507,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020500
926020508,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020500
926020509,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010001,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926020500
926021100,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926021101,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021100
926021102,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021100
926021103,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021100
926021104,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021100
926021105,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021100
926021106,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021100
926021107,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021100
926021108,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021100
926021109,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021100
926021200,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926021201,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021200
926021202,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021200
926021203,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021200
926021204,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021200
926021205,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021200
926021206,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021200
926021207,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021200
926021208,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021200
926021209,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021200
926021300,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926021301,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021300
926021302,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021300
926021303,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021300
926021304,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021300
