id,mapid,"life_type",lifeid,"life_name",x_pos,y_pos,foothold,min_click_pos,max_click_pos,respawn_time,"flags"
27919,240070400,"mob",8120102,"Afterlord",-2307,662,5,-2473,-2243,0,""
27920,240070400,"mob",8120102,"Afterlord",-2008,662,1,-2203,-1971,0,""
27921,240070400,"mob",8120102,"Afterlord",-1666,662,3,-1666,-1431,0,""
27922,240070400,"npc",2082017,"Ken",-2664,662,6,-2714,-2614,0,""
27923,260020100,"mob",2100108,"Meerkat",-683,275,5,-1060,1420,0,""
27924,260020100,"mob",2100108,"Meerkat",-344,215,19,-1060,1420,0,""
27925,260020100,"mob",2100108,"Meerkat",0,215,23,-1060,1420,0,""
27926,260020100,"mob",2100108,"Meerkat",356,215,26,-1060,1420,0,""
27927,260020100,"mob",2100108,"Meerkat",643,215,7,-1060,1420,0,""
27928,260020100,"mob",2100108,"Meerkat",1003,275,13,-1060,1420,0,""
27929,260020100,"mob",2100108,"Meerkat",531,-85,40,-199,559,0,""
27930,260020100,"mob",2100108,"Meerkat",217,-85,36,-199,559,0,""
27931,260020100,"mob",2100108,"Meerkat",-125,-85,35,-199,559,0,""
27932,260020100,"mob",2100108,"Meerkat",1216,275,14,-1060,1420,0,""
27933,280010150,"reactor",2112012,NULL,1611,140,0,0,0,-1,""
27934,280010150,"reactor",2112013,NULL,1876,139,0,0,0,-1,""
27935,280010150,"reactor",2112013,NULL,1465,143,0,0,0,-1,"faces_left"
27936,280010150,"reactor",2118001,NULL,1274,141,0,0,0,-1,""
27937,280010150,"reactor",2118001,NULL,1158,141,0,0,0,-1,"faces_left"
27938,280010150,"reactor",2118001,NULL,1076,143,0,0,0,-1,""
27939,222010401,"mob",6130201,"Blin",-12,153,26,-520,1330,1,""
27940,222010401,"mob",6130201,"Blin",220,153,14,-520,1330,1,""
27941,222010401,"mob",6130201,"Blin",609,153,17,-520,1330,1,""
27942,222010401,"mob",6130201,"Blin",877,153,21,-520,1330,1,""
27943,222010401,"mob",6130201,"Blin",1106,153,24,-520,1330,1,""
27944,222010401,"mob",6130201,"Blin",-310,153,29,-520,1330,1,""
27945,222010401,"reactor",2221000,NULL,1286,148,0,0,0,1,""
27946,222010401,"reactor",2221001,NULL,993,148,0,0,0,1,""
27947,222010401,"reactor",2221002,NULL,-343,89,0,0,0,1,""
27948,240050103,"mob",9300071,"Blue Wyvern 1 in Cave",301,260,30,20,1780,-1,""
27949,240050103,"mob",9300072,"Blue Wyvern 2 in Cave",183,260,43,20,1780,-1,""
27950,240050103,"mob",9300072,"Blue Wyvern 2 in Cave",618,260,34,20,1780,-1,""
27951,240050103,"mob",9300072,"Blue Wyvern 2 in Cave",974,260,36,20,1780,-1,""
27952,240050103,"mob",9300072,"Blue Wyvern 2 in Cave",1257,260,42,20,1780,-1,""
27953,240050103,"mob",9300072,"Blue Wyvern 2 in Cave",1476,260,26,20,1780,-1,""
27954,240050103,"mob",9300072,"Blue Wyvern 2 in Cave",1668,260,31,20,1780,-1,""
27955,240050103,"npc",2083002,"Crystal of Roots",87,260,44,37,137,0,""
27956,240050103,"reactor",2408002,"passKey3",1714,-267,0,0,0,0,""
27957,221023100,"mob",2230103,"Trixter",-22,2021,248,-345,345,2,""
27958,221023100,"mob",2230103,"Trixter",-178,1763,250,-345,345,3,""
27959,221023100,"mob",2230103,"Trixter",168,1763,250,-345,345,3,""
27960,221023100,"mob",2230103,"Trixter",-88,1763,250,-345,345,2,""
27961,221023100,"mob",2230103,"Trixter",22,1303,294,-77,87,3,""
27962,221023100,"mob",2230103,"Trixter",-4,679,256,-245,245,1,""
27963,221023100,"mob",2230103,"Trixter",-236,1032,276,-245,245,2,""
27964,221023100,"mob",2230103,"Trixter",132,434,259,-245,245,2,""
27965,221023100,"mob",2230103,"Trixter",-149,679,256,-245,245,0,""
27966,221023100,"mob",2230103,"Trixter",211,434,259,-245,245,0,""
27967,221023100,"mob",2230103,"Trixter",-60,312,307,-245,245,3,""
27968,221023100,"mob",2230103,"Trixter",150,2021,248,-345,345,3,""
27969,221023100,"mob",2230103,"Trixter",125,679,256,-245,245,1,""
27970,221023100,"mob",2230103,"Trixter",215,1763,250,-345,345,2,""
27971,221023100,"mob",2230103,"Trixter",-165,2021,248,-345,345,1,""
27972,221023100,"mob",2230103,"Trixter",9,932,264,-245,245,3,""
27973,240070500,"mob",8120104,"Maverick Type A",486,247,9,-790,970,0,""
27974,240070500,"mob",8120104,"Maverick Type A",266,247,5,-790,970,0,""
27975,240070500,"mob",8120104,"Maverick Type A",733,247,10,-790,970,0,""
27976,240070500,"mob",8120104,"Maverick Type A",13,126,34,-102,959,0,""
27977,240070500,"npc",2082011,"Hoya",-458,247,4,-508,-408,0,""
27978,200090063,"npc",1200005,"Puro",-114,136,16,-117,-64,0,"faces_left"
27979,230030101,"npc",2060002,"Tae Gong",-190,28,18,-240,-140,0,""
27980,230030101,"npc",9201038,"Richard the Sailor",62,26,24,12,112,0,""
27981,200090066,"npc",1200005,"Puro",-114,136,16,-117,-64,0,"faces_left"
27982,200090049,"npc",1100006,"Kiru",22,-739,53,18,72,0,"faces_left"
27983,229030000,"npc",2120002,"Steward",345,410,197,295,395,0,""
27984,229030000,"reactor",2298002,"key1",187,-1131,0,0,0,0,""
27985,229030000,"reactor",2298002,"key2",873,-1132,0,0,0,0,""
27986,229030000,"reactor",2298002,"key3",1433,-1133,0,0,0,0,""
27987,229030000,"reactor",2298002,"key4",2093,-1132,0,0,0,0,""
27988,260000203,"npc",2103004,"Ariant private house2",-202,1,24,-252,-152,0,""
27989,260000203,"npc",2103010,"Ariant private house2 Cupboard",-172,151,11,-222,-122,0,""
27990,240070303,"mob",8220010,"Dunas",-119,295,1,-233,-3,-1,""
27991,221022500,"mob",3230303,"Propelly",276,-1523,14,-351,346,0,"faces_left"
27992,221022500,"mob",3230303,"Propelly",-303,-1202,11,-349,348,0,""
27993,221022500,"mob",3230303,"Propelly",-102,-1202,11,-349,348,0,"faces_left"
27994,221022500,"mob",3230303,"Propelly",104,-1202,11,-349,348,0,"faces_left"
27995,221022500,"mob",3230303,"Propelly",290,-1202,11,-349,348,0,""
27996,221022500,"mob",3230303,"Propelly",-266,-883,8,-353,344,0,"faces_left"
27997,221022500,"mob",3230303,"Propelly",50,-883,8,-353,344,0,""
27998,221022500,"mob",3230303,"Propelly",223,-883,8,-353,344,0,"faces_left"
27999,221022500,"mob",3230303,"Propelly",-127,-562,5,-349,348,0,""
28000,221022500,"mob",3230303,"Propelly",30,-562,5,-349,348,0,""
28001,221022500,"mob",3230303,"Propelly",238,-562,5,-349,348,0,"faces_left"
28002,221022500,"mob",3230400,"Drumming Bunny",-383,88,19,-525,529,0,""
28003,221022500,"mob",3230400,"Drumming Bunny",-98,88,19,-525,529,0,"faces_left"
28004,221022500,"mob",3230400,"Drumming Bunny",261,88,19,-525,529,0,""
28005,221022500,"mob",3230400,"Drumming Bunny",469,88,19,-525,529,0,""
28006,221022500,"mob",3230303,"Propelly",274,-243,2,-349,348,0,""
28007,221022500,"mob",3230303,"Propelly",-215,-243,2,-349,348,0,""
28008,221022500,"mob",3230303,"Propelly",29,-243,2,-349,348,0,"faces_left"
28009,221022500,"mob",3230303,"Propelly",-298,-1523,14,-351,346,0,""
28010,221022500,"mob",3230303,"Propelly",-244,-1842,17,-351,346,0,""
28011,221022500,"mob",3230303,"Propelly",86,-1842,17,-351,346,0,""
28012,221022500,"mob",3230303,"Propelly",256,-1842,17,-351,346,0,""
28013,221022500,"mob",3230303,"Propelly",35,-1523,14,-351,346,0,""
28014,221022500,"mob",3230303,"Propelly",-97,-1523,14,-351,346,0,""
28015,221022500,"mob",3230303,"Propelly",-97,-883,8,-353,344,0,""
28016,221022500,"mob",3230304,"Planey",2,88,19,-525,529,0,""
28017,221022500,"mob",3230304,"Planey",-32,-243,2,-349,348,0,""
28018,221022500,"mob",3230304,"Planey",-43,-883,8,-353,344,0,""
28019,211042101,"mob",4230108,"Jr. Cerebes",-2647,-273,357,-2890,910,0,""
28020,211042101,"mob",4230108,"Jr. Cerebes",-2513,-274,345,-2890,910,0,""
28021,211042101,"mob",4230108,"Jr. Cerebes",-2385,-243,415,-2890,910,0,""
28022,211042101,"mob",4230108,"Jr. Cerebes",-2244,-511,85,-2350,-1880,0,""
28023,211042101,"mob",4230108,"Jr. Cerebes",-2129,-517,77,-2350,-1880,0,""
28024,211042101,"mob",4230108,"Jr. Cerebes",-2024,-513,69,-2350,-1880,0,""
28025,211042101,"mob",4230108,"Jr. Cerebes",-1793,-213,440,-2890,910,0,""
28026,211042101,"mob",4230108,"Jr. Cerebes",-1643,-270,483,-2890,910,0,""
28027,211042101,"mob",4230108,"Jr. Cerebes",-1500,-277,304,-2890,910,0,""
28028,211042101,"mob",4230108,"Jr. Cerebes",-676,-333,453,-2890,910,0,"faces_left"
28029,211042101,"mob",4230108,"Jr. Cerebes",-481,-297,151,-2890,910,0,"faces_left"
28030,211042101,"mob",4230108,"Jr. Cerebes",-304,-274,255,-2890,910,0,"faces_left"
28031,211042101,"mob",4230108,"Jr. Cerebes",-28,-454,37,-100,280,0,""
28032,211042101,"mob",4230108,"Jr. Cerebes",85,-454,12,-100,280,0,""
28033,211042101,"mob",4230108,"Jr. Cerebes",200,-455,24,-100,280,0,""
28034,211042101,"mob",4230108,"Jr. Cerebes",364,-212,291,-2890,910,0,""
28035,211042101,"mob",4230108,"Jr. Cerebes",507,-276,215,-2890,910,0,""
28036,211042101,"mob",4230108,"Jr. Cerebes",621,-275,230,-2890,910,0,""
28037,211042101,"mob",4230108,"Jr. Cerebes",739,-272,202,-2890,910,0,""
28038,211042101,"npc",2030007,"Piece of Statue",-2624,-271,359,-2674,-2574,0,""
28039,211042101,"npc",2032004,"Suspicious Lava",-1227,-453,327,-1277,-1177,0,""
28040,240070601,"mob",8140511,"Imperial Guard",-196,-751,8,-491,135,0,""
28041,240070601,"mob",8140511,"Imperial Guard",460,-751,12,-106,788,0,""
28042,240070601,"mob",8140511,"Imperial Guard",1076,-597,17,628,1267,0,""
28043,240070601,"mob",8140511,"Imperial Guard",1594,-597,24,1534,1721,0,""
28044,240070601,"mob",8140511,"Imperial Guard",452,-329,6,-73,596,0,""
28045,240070601,"mob",8140511,"Imperial Guard",95,-329,5,-73,596,0,""
28046,240070601,"mob",8140511,"Imperial Guard",857,-329,18,636,1011,0,""
28047,240070601,"mob",8140511,"Imperial Guard",-347,-597,22,-490,-94,0,""
28048,240070601,"mob",8140511,"Imperial Guard",662,-597,15,628,1267,0,""
28049,240070601,"mob",8140511,"Imperial Guard",1197,-751,1,828,1410,0,""
28050,240070601,"mob",8140512,"Royal Guard",1514,-751,3,1450,1721,0,""
28051,240070601,"mob",8140512,"Royal Guard",1206,-329,19,1051,1720,0,""
28052,240070601,"mob",8140512,"Royal Guard",1638,-62,31,1308,1721,0,""
28053,240070601,"mob",8140512,"Royal Guard",1204,-62,30,1079,1268,0,""
28054,240070601,"mob",8140512,"Royal Guard",812,-62,34,643,814,0,""
28055,240070601,"mob",8140512,"Royal Guard",143,-62,26,-37,152,0,""
28056,240070601,"mob",8140512,"Royal Guard",-235,-62,27,-261,-77,0,""
28057,240070601,"mob",8140512,"Royal Guard",1303,-597,23,1303,1494,0,""
28058,240070602,"mob",8140512,"Royal Guard",-368,-751,8,-491,-218,0,""
28059,240070602,"mob",8140512,"Royal Guard",-126,-597,21,-264,24,0,""
28060,240070602,"mob",8140512,"Royal Guard",290,-751,10,-178,290,0,""
28061,240070602,"mob",8140512,"Royal Guard",536,-597,14,293,706,0,""
28062,240070602,"mob",8140512,"Royal Guard",897,-751,24,638,909,0,""
28063,240070602,"mob",8140512,"Royal Guard",1150,-597,3,949,1840,0,""
28064,240070602,"mob",8140512,"Royal Guard",1616,-751,2,949,1840,0,""
28065,240070602,"mob",8140512,"Royal Guard",171,-329,17,-76,301,0,""
28066,240070602,"mob",8140512,"Royal Guard",501,-329,18,341,1008,0,""
28067,240070602,"mob",8140512,"Royal Guard",291,-62,35,203,374,0,""
28068,240070602,"mob",8140512,"Royal Guard",622,-62,29,414,827,0,""
28069,240070602,"mob",8140512,"Royal Guard",1033,-62,33,867,1054,0,""
28070,240070602,"mob",8140512,"Royal Guard",895,-62,33,867,1054,0,""
28071,240070602,"mob",8140512,"Royal Guard",870,-329,19,341,1008,0,""
28072,240070602,"mob",8140512,"Royal Guard",1102,-329,16,1048,1422,0,""
28073,240070602,"mob",8140512,"Royal Guard",1747,-597,7,949,1840,0,""
28074,240070602,"npc",2082013,"Ashura",-118,-62,32,-168,-94,0,""
28075,221040000,"mob",4230116,"Barnard Gray",-935,506,117,-1817,-883,0,""
28076,221040000,"mob",4230116,"Barnard Gray",-2193,806,44,-3347,-523,0,"faces_left"
28077,221040000,"mob",4230116,"Barnard Gray",-1216,506,126,-1817,-883,0,""
28078,221040000,"mob",4230116,"Barnard Gray",-1635,446,122,-1817,-883,0,"faces_left"
28079,221040000,"mob",4230116,"Barnard Gray",-2221,446,93,-2447,-2053,0,""
28080,221040000,"mob",4230116,"Barnard Gray",-1490,446,107,-1817,-883,0,""
28081,221040000,"mob",4230116,"Barnard Gray",-1624,806,48,-3347,-523,0,"faces_left"
28082,221040000,"mob",4230116,"Barnard Gray",-1358,806,54,-3347,-523,0,""
28083,221040000,"mob",4230116,"Barnard Gray",-2099,446,95,-2447,-2053,0,"faces_left"
28084,221040000,"mob",4230116,"Barnard Gray",-2807,566,76,-3077,-2593,0,"faces_left"
28085,221040000,"mob",4230116,"Barnard Gray",-2666,566,77,-3077,-2593,0,""
28086,221040000,"mob",4230116,"Barnard Gray",-1066,506,120,-1817,-883,0,""
28087,221040000,"mob",4230116,"Barnard Gray",-1388,446,109,-1817,-883,0,"faces_left"
28088,221040000,"mob",4230116,"Barnard Gray",-1779,446,106,-1817,-883,0,"faces_left"
28089,221040000,"mob",4230116,"Barnard Gray",-2390,446,91,-2447,-2053,0,"faces_left"
28090,221040000,"mob",4230116,"Barnard Gray",-2734,806,28,-3347,-523,0,""
28091,221040000,"mob",4230116,"Barnard Gray",-2931,566,74,-3077,-2593,0,""
28092,221040000,"npc",2050014,"Meteorite 1",-1978,806,43,-2028,-1928,0,""
28093,221040000,"npc",2040018,"Black Mesoranger",-2642,326,84,-2692,-2593,0,""
28094,221040000,"npc",9000068,"Ice Piece",-572,386,1,-622,-523,0,""
28095,240010000,"mob",7130500,"Rash",-342,2,49,-425,605,0,""
28096,240010000,"mob",7130500,"Rash",-154,2,46,-425,605,0,""
28097,240010000,"mob",7130500,"Rash",522,2,53,-425,605,0,""
28098,240010000,"mob",7130500,"Rash",142,2,40,-425,605,0,""
28099,240010000,"mob",7130500,"Rash",-311,-298,12,-875,-205,0,""
28100,240010000,"mob",7130500,"Rash",-825,-298,4,-875,-205,0,""
28101,240010000,"mob",7130500,"Rash",-668,-298,5,-875,-205,0,""
28102,240010000,"mob",7130500,"Rash",1107,-298,26,385,1145,0,""
28103,240010000,"mob",7130501,"Dark Rash",-517,-298,3,-875,-205,0,""
28104,240010000,"mob",7130501,"Dark Rash",248,2,39,-425,605,0,""
28105,240010000,"mob",7130500,"Rash",450,-298,38,385,1145,0,""
28106,240010000,"mob",7130500,"Rash",711,-298,33,385,1145,0,""
28107,240010000,"mob",7130500,"Rash",907,-298,32,385,1145,0,""
28108,240010000,"reactor",2402000,NULL,580,-104,0,0,0,900,""
28109,240010000,"reactor",2402001,NULL,-275,-133,0,0,0,900,""
28110,240010000,"reactor",2402000,NULL,-419,-106,0,0,0,1200,""
28111,261010102,"mob",7110301,"Homunculus",-564,214,8,-686,984,0,""
28112,261010102,"mob",7110301,"Homunculus",-404,214,7,-686,984,0,""
28113,261010102,"mob",7110301,"Homunculus",-328,178,12,-459,-22,0,""
28114,261010102,"mob",7110301,"Homunculus",-232,214,7,-686,984,0,""
28115,261010102,"mob",7110301,"Homunculus",79,214,5,-686,984,0,""
28116,261010102,"mob",7110301,"Homunculus",365,214,2,-686,984,0,""
28117,261010102,"mob",7110301,"Homunculus",550,214,1,-686,984,0,""
28118,261010102,"mob",7110301,"Homunculus",633,214,1,-686,984,0,""
28119,261010102,"mob",7110301,"Homunculus",1175,214,3,1023,1228,0,""
28120,261010102,"mob",7110301,"Homunculus",963,214,4,-686,984,0,""
28121,261010102,"mob",7110301,"Homunculus",912,214,4,-686,984,0,""
28122,261010102,"mob",7110301,"Homunculus",827,214,4,-686,984,0,""
28123,261010102,"mob",7110301,"Homunculus",318,214,2,-686,984,0,""
28124,261010102,"mob",7110301,"Homunculus",-154,214,6,-686,984,0,""
28125,261010102,"mob",8110300,"Homunscullo",-9,214,6,-686,984,5400,""
28126,261010102,"mob",8110300,"Homunscullo",999,214,4,-686,999,5400,""
28127,261010102,"mob",8090000,"Deet and Roi",460,214,2,-686,984,2400,""
28128,261010102,"npc",2111026,"Incomplete Magic Square",1180,-4,21,1130,1229,0,""
28129,240040611,"reactor",2406000,"dragonBaby",-16,-275,0,0,0,-1,""
28130,240040611,"reactor",2408004,"dragonBaby2",-16,-275,0,0,0,-1,""
28131,221040301,"mob",4240000,"Chief Gray",-4331,416,9,-4615,-3448,480,""
28132,221040301,"mob",4240000,"Chief Gray",-4037,416,13,-4615,-3448,780,"faces_left"
28133,221040301,"mob",4230118,"Ultra Gray",-4418,776,120,-4615,-2405,0,""
28134,221040301,"mob",4230118,"Ultra Gray",-4197,776,118,-4615,-2405,0,"faces_left"
28135,221040301,"mob",4230118,"Ultra Gray",-3889,776,125,-4615,-2405,0,""
28136,221040301,"mob",4230118,"Ultra Gray",-3564,776,128,-4615,-2405,0,"faces_left"
28137,221040301,"mob",4230118,"Ultra Gray",-3250,776,132,-4615,-2405,0,""
28138,221040301,"mob",4230118,"Ultra Gray",-2684,776,110,-4615,-2405,0,""
28139,221040301,"mob",4230118,"Ultra Gray",-2957,776,115,-4615,-2405,0,"faces_left"
28140,220080001,"npc",2041025,"Machine Apparatus",-782,-557,2,-782,-753,0,""
28141,220080001,"reactor",2201004,"boss",-181,-439,0,0,0,-1,""
28142,222010000,"mob",4230300,"Moon Bunny",-1136,93,104,-1510,970,0,""
28143,222010000,"mob",4230300,"Moon Bunny",-860,93,101,-1510,970,0,""
28144,222010000,"mob",4230300,"Moon Bunny",-594,63,72,-595,689,0,""
28145,222010000,"mob",4230300,"Moon Bunny",-478,93,92,-1510,970,0,""
28146,222010000,"mob",4230300,"Moon Bunny",-306,-3,61,-595,689,0,""
28147,222010000,"mob",4230300,"Moon Bunny",-147,93,88,-1510,970,0,""
28148,222010000,"mob",4230300,"Moon Bunny",-23,-117,68,-595,689,0,""
28149,222010000,"mob",4230300,"Moon Bunny",108,93,87,-1510,970,0,""
28150,222010000,"mob",4230300,"Moon Bunny",400,93,97,-1510,970,0,""
28151,222010000,"mob",4230300,"Moon Bunny",299,-57,69,-595,689,0,""
28152,222010000,"mob",4230300,"Moon Bunny",679,63,56,-595,689,0,""
28153,222010000,"mob",4230300,"Moon Bunny",840,93,108,-1510,970,0,""
28154,222010000,"mob",2130100,"Dark Axe Stump",66,-117,67,-595,689,0,""
28155,222010000,"mob",4230300,"Moon Bunny",108,-117,67,-595,689,0,""
28156,222010000,"mob",2130100,"Dark Axe Stump",-315,93,90,-1510,970,20,""
28157,222010000,"mob",2130100,"Dark Axe Stump",684,93,99,-1510,970,0,""
28158,222010000,"reactor",2222000,NULL,-393,-627,0,0,0,180,""
28159,222010000,"reactor",2222000,NULL,-1027,92,0,0,0,120,""
28160,222010000,"reactor",2222000,NULL,519,-626,0,0,0,180,""
28161,222010000,"reactor",2222000,NULL,230,-59,0,0,0,150,""
28162,222010000,"reactor",2222000,NULL,-106,-78,0,0,0,130,""
28163,222010000,"reactor",2222000,NULL,187,-629,0,0,0,200,""
28164,222010000,"reactor",2222000,NULL,-248,91,0,0,0,180,""
28165,222010000,"reactor",2222000,NULL,-783,95,0,0,0,300,""
28166,222010000,"reactor",2222000,NULL,-31,93,0,0,0,600,""
28167,222010000,"reactor",2222000,NULL,330,93,0,0,0,370,""
28168,222010000,"reactor",2222000,NULL,823,92,0,0,0,150,""
28169,222010000,"reactor",2222000,NULL,616,62,0,0,0,350,""
28170,221021100,"mob",3230304,"Planey",-261,5156,65,-387,-48,0,""
28171,221021100,"mob",3230304,"Planey",299,6395,26,139,529,0,""
28172,221021100,"mob",3230304,"Planey",44,5593,62,-45,331,0,""
28173,221021100,"mob",3230304,"Planey",-130,5795,21,-498,505,0,""
28174,221021100,"mob",3230304,"Planey",194,5945,20,-498,505,0,"faces_left"
28175,221021100,"mob",3230304,"Planey",-235,6394,6,-498,505,0,"faces_left"
28176,221021100,"mob",3230308,"Tweeter",424,6200,32,139,529,0,""
28177,221021100,"mob",3230308,"Tweeter",152,6275,18,-498,505,0,"faces_left"
28178,221021100,"mob",3230308,"Tweeter",188,6673,33,139,529,0,"faces_left"
28179,221021100,"mob",3230308,"Tweeter",-368,6874,39,-392,-147,0,""
28180,221021100,"mob",3230308,"Tweeter",-55,7144,1,-499,505,0,""
28181,221021100,"mob",3230308,"Tweeter",211,6914,34,-107,280,0,"faces_left"
28182,221021100,"mob",3230308,"Tweeter",135,7379,79,-525,529,0,""
28183,221021100,"mob",3230308,"Tweeter",-323,7379,79,-525,529,0,"faces_left"
28184,221021100,"mob",3230308,"Tweeter",458,7379,79,-525,529,0,""
28185,221021100,"mob",3230304,"Planey",405,5066,74,-283,506,0,""
28186,221021100,"mob",3230304,"Planey",197,5353,73,-283,506,0,""
28187,221021100,"mob",3230304,"Planey",383,5353,73,-283,506,0,""
28188,221021100,"mob",3230304,"Planey",-359,5795,21,-498,505,0,""
28189,221021100,"mob",3230304,"Planey",409,5945,20,-498,505,0,""
28190,221021100,"mob",3230304,"Planey",-159,6914,38,-392,-147,0,""
28191,221021100,"mob",3230304,"Planey",121,6914,35,-107,280,0,""
28192,221021100,"mob",3230304,"Planey",231,7144,2,-499,505,0,""
28193,221021100,"mob",3230308,"Tweeter",374,7144,2,-499,505,0,""
28194,221021100,"mob",3230308,"Tweeter",-13,7379,79,-525,529,0,""
28195,221021100,"npc",2040011,"Roly-Poly 8",-219,5472,69,-269,-169,0,""
28196,221021100,"mob",3230308,"Tweeter",-212,6673,11,-498,505,0,""
28197,221021100,"mob",3230304,"Planey",-229,7144,3,-499,505,0,""
28198,221021100,"mob",3230304,"Planey",-108,6186,12,-498,505,0,""
28199,221021100,"mob",3230304,"Planey",180,5066,74,-283,506,0,"faces_left"
28200,221021100,"mob",3230304,"Planey",-323,4905,42,-378,-102,0,"faces_left"
28201,261010003,"mob",3110302,"Rumo",-923,313,1,-1224,932,0,""
28202,261010003,"mob",3110302,"Rumo",-696,239,9,-1224,932,0,""
28203,261010003,"mob",3110302,"Rumo",-499,313,3,-1224,932,0,""
28204,261010003,"mob",3110302,"Rumo",-377,313,3,-1224,932,0,""
28205,261010003,"mob",3110302,"Rumo",36,313,5,-1224,932,0,""
28206,261010003,"mob",3110302,"Rumo",-253,246,21,-1224,932,0,""
28207,261010003,"mob",3110302,"Rumo",254,313,6,-1224,932,0,""
28208,261010003,"mob",3110302,"Rumo",547,313,7,-1224,932,0,""
28209,261010003,"mob",3110303,"Triple Rumo",862,313,8,-1224,932,0,""
28210,261010003,"mob",3110303,"Triple Rumo",465,313,7,-1224,932,0,""
28211,261010003,"mob",3110303,"Triple Rumo",310,313,6,-1224,932,0,""
28212,261010003,"mob",3110303,"Triple Rumo",88,313,5,-1224,932,0,""
28213,261010003,"mob",3110303,"Triple Rumo",-40,313,4,-1224,932,0,""
28214,261010003,"mob",3110303,"Triple Rumo",-195,313,4,-1224,932,0,""
28215,261010003,"mob",3110303,"Triple Rumo",-426,313,3,-1224,932,0,""
28216,261010003,"mob",3110303,"Triple Rumo",-703,313,2,-1224,932,0,""
28217,261010003,"mob",3110303,"Triple Rumo",-861,313,1,-1224,932,0,""
28218,261010003,"mob",3110303,"Triple Rumo",-966,253,42,-1224,932,0,""
28219,261010003,"mob",3110303,"Triple Rumo",-1071,313,37,-1224,932,0,""
28220,261010003,"mob",3110303,"Triple Rumo",-502,313,3,-1224,932,0,""
28221,261010003,"mob",3110303,"Triple Rumo",-356,313,3,-1224,932,0,""
28222,261010003,"mob",3110303,"Triple Rumo",103,313,5,-1224,932,0,""
28223,250010000,"mob",4230501,"Red Porky",-229,-627,14,-250,562,0,""
28224,250010000,"mob",4230501,"Red Porky",-147,-627,30,-250,562,0,""
28225,250010000,"mob",4230501,"Red Porky",-60,-627,38,-250,562,0,""
28226,250010000,"mob",4230501,"Red Porky",14,-627,73,-250,562,0,""
28227,250010000,"mob",4230501,"Red Porky",91,-627,74,-250,562,0,""
28228,250010000,"mob",4230500,"Chipmunk",163,-627,74,-250,562,0,""
28229,250010000,"mob",4230500,"Chipmunk",243,-627,32,-250,562,0,""
28230,250010000,"mob",4230500,"Chipmunk",318,-627,26,-250,562,0,""
28231,250010000,"mob",4230500,"Chipmunk",390,-627,27,-250,562,0,""
28232,250010000,"mob",4230500,"Chipmunk",467,-627,47,-250,562,0,""
28233,250010000,"mob",4230500,"Chipmunk",1005,-867,13,886,1102,0,""
28234,250010000,"mob",4230500,"Chipmunk",587,-867,64,76,652,0,""
28235,250010000,"mob",4230500,"Chipmunk",-75,-387,60,-104,832,0,""
28236,250010000,"mob",4230500,"Chipmunk",-10,-387,63,-104,832,0,""
28237,250010000,"mob",4230500,"Chipmunk",58,-387,68,-104,832,0,""
28238,250010000,"mob",4230500,"Chipmunk",137,-387,59,-104,832,0,""
28239,250010000,"mob",4230500,"Chipmunk",210,-387,71,-104,832,0,""
28240,250010000,"mob",4230500,"Chipmunk",278,-387,15,-104,832,0,""
28241,250010000,"mob",4230500,"Chipmunk",-11,-27,1,-250,1150,0,""
28242,250010000,"mob",4230500,"Chipmunk",346,-387,15,-104,832,0,""
28243,250010000,"mob",4230500,"Chipmunk",415,-387,46,-104,832,0,""
28244,250010000,"mob",4230500,"Chipmunk",497,-387,21,-104,832,0,""
28245,250010000,"mob",4230501,"Red Porky",827,-387,52,-104,832,0,""
28246,250010000,"mob",4230501,"Red Porky",736,-387,25,-104,832,0,""
28247,250010000,"mob",4230501,"Red Porky",639,-387,31,-104,832,0,""
28248,250010000,"mob",4230501,"Red Porky",569,-387,19,-104,832,0,""
28249,261020301,"mob",5110301,"Roid ",-617,167,25,-694,-332,0,""
28250,261020301,"mob",5110301,"Roid ",-491,167,25,-694,-332,0,""
28251,261020301,"mob",5110301,"Roid ",-308,117,2,-404,-216,0,""
28252,261020301,"mob",5110301,"Roid ",-246,167,22,-292,70,0,""
28253,261020301,"mob",5110301,"Roid ",-120,167,22,-292,70,0,""
28254,261020301,"mob",5110301,"Roid ",-2,167,22,-292,70,0,""
28255,261020301,"mob",5110301,"Roid ",104,167,23,104,873,0,""
28256,261020301,"mob",5110301,"Roid ",241,167,23,110,873,0,""
28257,261020301,"mob",5110301,"Roid ",394,167,23,110,873,0,""
28258,261020301,"mob",5110301,"Roid ",499,167,24,110,873,0,""
28259,261020301,"mob",5110301,"Roid ",737,167,24,110,873,0,""
28260,261020301,"mob",5110301,"Roid ",566,-87,14,326,681,0,""
28261,261020301,"mob",5110301,"Roid ",357,-36,11,326,681,0,""
28262,261020301,"mob",5110301,"Roid ",99,15,8,99,287,0,""
28263,261020301,"mob",5110301,"Roid ",-137,66,5,-216,64,0,""
28264,261020301,"mob",5110301,"Roid ",-34,66,5,-216,64,0,""
28265,261020301,"mob",5110301,"Roid ",-80,-35,17,-216,64,0,""
28266,261020301,"mob",5110301,"Roid ",-369,117,1,-404,-216,0,""
28267,261020301,"mob",5110301,"Roid ",326,-36,11,326,681,0,""
28268,250010200,"mob",4230501,"Red Porky",271,-207,37,166,742,0,""
