id,dropperid,"flags",itemid,minimum_quantity,maximum_quantity,questid,chance
8595,8810018,"",1382035,1,1,0,234
8596,8810018,"",1402035,1,1,0,705
8597,8810018,"",1412021,1,1,0,717
8598,8810018,"",1422027,1,1,0,435
8599,8810018,"",1432030,1,1,0,78
8600,8810018,"",1442044,1,1,0,513
8601,8810018,"",1452019,1,1,0,183
8602,8810018,"",1452020,1,1,0,168
8603,8810018,"",1452021,1,1,0,252
8604,8810018,"",1462015,1,1,0,249
8605,8810018,"",1462016,1,1,0,378
8606,8810018,"",1462017,1,1,0,705
8607,8810018,"",1472053,1,1,0,516
8608,8810018,"",1372032,1,1,0,2595
8609,8810018,"",1302059,1,1,0,1785
8610,8810018,"",1312031,1,1,0,1563
8611,8810018,"",1322052,1,1,0,1491
8612,8810018,"",1332049,1,1,0,2409
8613,8810018,"",1332050,1,1,0,1755
8614,8810018,"",1382036,1,1,0,510
8615,8810018,"",1402036,1,1,0,525
8616,8810018,"",1412026,1,1,0,429
8617,8810018,"",1422028,1,1,0,462
8618,8810018,"",1432038,1,1,0,891
8619,8810018,"",1442045,1,1,0,339
8620,8810018,"",1452044,1,1,0,207
8621,8810018,"",1462039,1,1,0,282
8622,8810018,"",1472051,1,1,0,804
8623,8810018,"",1472052,1,1,0,744
8624,8810018,"",1122000,1,1,0,555
8625,8810018,"",2290017,1,1,0,630
8626,8810018,"",2290021,1,1,0,2358
8627,8810018,"",2290023,1,1,0,7215
8628,8810018,"",2290041,1,1,0,6699
8629,8810018,"",2290047,1,1,0,414
8630,8810018,"",2290049,1,1,0,3162
8631,8810018,"",2290065,1,1,0,5670
8632,8810018,"",2290075,1,1,0,906
8633,8810018,"",2290085,1,1,0,7299
8634,8810018,"",2290095,1,1,0,1329
8635,8810018,"",2290096,1,1,0,4269
8636,8810018,"",1482012,1,1,0,363
8637,8810018,"",1492012,1,1,0,126
8638,8810018,"",1482013,1,1,0,579
8639,8810018,"",1492013,1,1,0,588
8640,8810018,"",2290111,1,1,0,1527
8641,8810018,"",2290116,1,1,0,6390
8642,8810018,"",2040317,1,1,0,2400
8643,8810018,"",2040418,1,1,0,441
8644,8810018,"",2040421,1,1,0,1530
8645,8810018,"",2040512,1,1,0,1638
8646,8810018,"",2040515,1,1,0,657
8647,8810018,"",2040625,1,1,0,2436
8648,8810018,"",2049000,1,1,0,66
8649,8810018,"",2049100,1,1,0,207
8651,9300012,"",4001023,1,1,0,42994
8652,9300028,"",4001024,1,1,0,21476
8653,9300039,"",4001054,1,1,0,32832
8654,9300119,"",2000002,1,1,0,83384
8655,9300119,"",2000004,1,1,0,97932
8656,9300119,"",2000006,1,1,0,60852
8657,9300119,"",2020013,1,1,0,77580
8658,9300119,"",2020014,1,1,0,99478
8659,9300119,"",2020015,1,1,0,94966
8660,9300119,"",2041010,1,1,0,242
8661,9300119,"",2040502,1,1,0,772
8662,9300119,"",2044201,1,1,0,786
8663,9300119,"",2040001,1,1,0,566
8664,9300119,"",2040601,1,1,0,1038
8665,9300119,"",2040505,1,1,0,658
8666,9300119,"",2040002,1,1,0,1304
8667,9300119,"",2040401,1,1,0,1714
8668,9300119,"",2043201,1,1,0,1514
8669,9300119,"",2044101,1,1,0,1508
8670,9300119,"",2043101,1,1,0,224
8671,9300119,"",2040801,1,1,0,1236
8672,9300139,"",2000002,1,1,0,96312
8673,9300139,"",2000004,1,1,0,80850
8674,9300139,"",2000006,1,1,0,64878
8675,9300139,"",2020013,1,1,0,61282
8676,9300139,"",2020014,1,1,0,67078
8677,9300139,"",2020015,1,1,0,79902
8678,9300139,"",2044601,1,1,0,806
8679,9300139,"",2040707,1,1,0,1552
8680,9300139,"",2044401,1,1,0,270
8681,9300139,"",2040504,1,1,0,900
8682,9300139,"",2044501,1,1,0,1032
8683,9300139,"",2044001,1,1,0,940
8684,9300139,"",2043701,1,1,0,812
8685,9300139,"",2043001,1,1,0,588
8686,9300139,"",2040004,1,1,0,854
8687,9300139,"",2044701,1,1,0,592
8688,9300139,"",2043801,1,1,0,1342
8689,9300139,"",2043301,1,1,0,1780
8690,9300182,"",4001164,1,1,0,54150
8691,9300182,"",2000002,1,1,0,93854
8692,9300182,"",2000006,1,1,0,73750
8693,9300182,"",2020013,1,1,0,63288
8694,9300182,"",2020014,1,1,0,74304
8695,9300182,"",2020015,1,1,0,60526
8696,9300182,"",2043001,1,1,0,646
8697,9300182,"",2043101,1,1,0,820
8698,9300182,"",2043201,1,1,0,286
8699,9300182,"",2043301,1,1,0,1416
8700,9300182,"",2043701,1,1,0,1474
8701,9300182,"",2043801,1,1,0,218
8702,9300182,"",2044001,1,1,0,652
8703,9300182,"",2044101,1,1,0,222
8704,9300182,"",2044201,1,1,0,620
8705,9300182,"",2044301,1,1,0,1378
8706,9300182,"",2044401,1,1,0,590
8707,9300182,"",2044501,1,1,0,626
8708,9300182,"",2044601,1,1,0,794
8709,9300182,"",2044701,1,1,0,1612
8710,9300182,"",2049000,1,1,0,118
8711,9300215,"",2022413,1,1,0,94832
8712,9300215,"",2022414,1,1,0,94374
8713,9300215,"",2022415,1,1,0,74238
8714,9300215,"",2022416,1,1,0,64288
8715,9300215,"",2022417,1,1,0,76348
8716,9300215,"",2022418,1,1,0,75600
8717,9300215,"",2022419,1,1,0,99550
8718,9300215,"",2022420,1,1,0,74392
8719,9300215,"",2022421,1,1,0,66454
8720,9300274,"",4000001,1,1,0,411704
8721,9300274,"",2000000,1,1,0,30995
8722,9300274,"",2040705,1,1,0,720
8723,9300274,"",1072004,1,1,0,67
8724,9300274,"",1002043,1,1,0,94
8725,9300274,"",1432000,1,1,0,136
8726,9300274,"",1312000,1,1,0,205
8727,9300274,"",2060000,10,25,0,37774
8728,9300274,"",4010000,1,1,0,18848
8729,9300274,"",4020007,1,1,0,15882
8730,9300274,"",2061000,10,25,0,38812
8731,9300274,"",1082012,1,1,0,406
8732,9300274,"",1072015,1,1,0,64
8733,9300274,"",1072031,1,1,0,521
8734,9300274,"",4030001,1,1,0,40000
8735,9300274,"",1052095,1,1,0,102
8736,9300274,"",2330000,1,1,0,110
8737,9500317,"",4001141,1,1,0,32910
8738,9500317,"",2022279,1,1,0,99054
8739,8830000,"",1302112,1,1,0,1216
8740,8830000,"",1302113,1,1,0,842
8741,8830000,"",1312042,1,1,0,1656
8742,8830000,"",1312043,1,1,0,1550
8743,8830000,"",1322068,1,1,0,874
8744,8830000,"",1322069,1,1,0,1360
8745,8830000,"",1332084,1,1,0,1560
8746,8830000,"",1332085,1,1,0,1668
8747,8830000,"",1332086,1,1,0,754
8748,8830000,"",1332087,1,1,0,1118
8749,8830000,"",1372050,1,1,0,1254
8750,8830000,"",1382066,1,1,0,1192
8751,8830000,"",1382067,1,1,0,362
8752,8830000,"",1402056,1,1,0,432
8753,8830000,"",1402057,1,1,0,24
8754,8830000,"",1402058,1,1,0,432
8755,8830000,"",1402059,1,1,0,494
8756,8830000,"",1412038,1,1,0,322
8757,8830000,"",1412039,1,1,0,250
8758,8830000,"",1422042,1,1,0,50
8759,8830000,"",1422043,1,1,0,460
8760,8830000,"",1432054,1,1,0,388
8761,8830000,"",1432055,1,1,0,100
8762,8830000,"",1442074,1,1,0,44
8763,8830000,"",1442075,1,1,0,62
8764,8830000,"",1452066,1,1,0,534
8765,8830000,"",1452067,1,1,0,306
8766,8830000,"",1452068,1,1,0,246
8767,8830000,"",1452069,1,1,0,280
8768,8830000,"",1452070,1,1,0,472
8769,8830000,"",1462059,1,1,0,554
8770,8830000,"",1462060,1,1,0,550
8771,8830000,"",1462061,1,1,0,538
8772,8830000,"",1462062,1,1,0,530
8773,8830000,"",1462063,1,1,0,500
8774,8830000,"",1472083,1,1,0,594
8775,8830000,"",1472084,1,1,0,330
8776,8830000,"",1482031,1,1,0,474
8777,8830000,"",1482032,1,1,0,38
8778,8830000,"",1492035,1,1,0,114
8779,8830000,"",1492036,1,1,0,262
8780,8830000,"",2000004,1,1,0,60320
8781,8830000,"",2000005,1,1,0,84074
8782,8830000,"",2000006,1,1,0,91510
8783,8830000,"",2030000,1,1,0,3204
8784,8830000,"",2050004,1,1,0,91976
8785,8830000,"",2020001,1,1,0,87204
8786,8830000,"",2020000,1,1,0,73320
8787,8830000,"",2000016,1,1,0,68640
8788,8830000,"",2020005,1,1,0,83856
8789,8830000,"",2020003,1,1,0,82822
8790,8830000,"",2020009,1,1,0,99238
8791,8830000,"",2020006,1,1,0,60832
8792,8830000,"",2020007,1,1,0,76188
8793,8830000,"",2022000,1,1,0,81576
8794,8830000,"",2020010,1,1,0,86716
8795,8830000,"",2001000,1,1,0,68176
8796,8830000,"",2001002,1,1,0,77308
8797,8830000,"",2020012,1,1,0,80558
8798,8830000,"",2020013,1,1,0,77296
8799,8830000,"",2020014,1,1,0,90436
8800,8830000,"",2020015,1,1,0,73244
8801,8830000,"",2049100,1,1,0,144
8802,8830000,"",2049000,1,1,0,60
8803,8830000,"",2040739,1,1,0,1744
8804,8830000,"",1072376,1,1,0,970
8805,8830000,"",4001261,1,1,0,58594
8806,8830000,"",2330005,1,1,0,1116
8807,8830000,"",1382068,1,1,0,208
8808,8830000,"",1402062,1,1,0,82
8809,8830000,"",1472086,1,1,0,316
8810,8830000,"",1442078,1,1,0,460
8811,8830000,"",1452071,1,1,0,506
8812,8830000,"",1492037,1,1,0,362
8813,100134,"",4000497,1,1,0,465978
8814,100134,"",2000000,1,1,0,35823
8815,100134,"",2010009,1,1,0,37740
8816,100134,"",4010002,1,1,0,18969
8817,100134,"",4020002,1,1,0,19677
8818,100134,"",2040500,1,1,0,750
8819,100134,"",2044400,1,1,0,168
8820,100134,"",1002042,1,1,0,54
8821,100134,"",1002051,1,1,0,108
8822,100134,"",1032003,1,1,0,86
8823,100134,"",1040009,1,1,0,164
8824,100134,"",1060009,1,1,0,392
8825,100134,"",1051000,1,1,0,104
8826,100134,"",1072050,1,1,0,641
8827,100133,"",4000496,1,1,0,457979
8828,100133,"",2000000,1,1,0,48683
8829,100133,"",2010009,1,1,0,34584
8830,100133,"",4010001,1,1,0,15746
8831,100133,"",4020003,1,1,0,16817
8832,100133,"",2048000,1,1,0,793
8833,100133,"",2041004,1,1,0,208
8834,100133,"",1002041,1,1,0,185
8835,100133,"",1002007,1,1,0,171
8836,100133,"",1032001,1,1,0,176
8837,100133,"",1040038,1,1,0,309
8838,100133,"",1060028,1,1,0,400
8839,100133,"",1041064,1,1,0,163
8840,100133,"",1061023,1,1,0,41
8841,100133,"",1072009,1,1,0,344
8842,100133,"",1082000,1,1,0,166
8843,100133,"",1442006,1,1,0,230
8844,100132,"",4000495,1,1,0,425651
8845,100132,"",2000000,1,1,0,38578
8846,100132,"",2010009,1,1,0,39568
8847,100132,"",4010000,1,1,0,18978
8848,100132,"",4020007,1,1,0,17745
8849,100132,"",2040823,1,1,0,329
8850,100132,"",2041018,1,1,0,402
8851,100132,"",1002001,1,1,0,186
8852,100132,"",1002003,1,1,0,157
8853,100132,"",1040014,1,1,0,195
8854,100132,"",1040015,1,1,0,204
8855,100132,"",1060008,1,1,0,475
8856,100132,"",1041014,1,1,0,240
8857,100132,"",1061014,1,1,0,310
8858,100132,"",1072004,1,1,0,70
8859,100132,"",1082003,1,1,0,498
8860,100132,"",1442000,1,1,0,48
8861,100131,"",4000494,1,1,0,416459
8862,100131,"",2000000,1,1,0,31222
8863,100131,"",2010009,1,1,0,46272
8864,100131,"",4010006,1,1,0,19013
8865,100131,"",4020006,1,1,0,19359
8866,100131,"",2040400,1,1,0,850
8867,100131,"",2040618,1,1,0,415
8868,100131,"",1002019,1,1,0,63
8869,100131,"",1002002,1,1,0,168
8870,100131,"",1040013,1,1,0,41
8871,100131,"",1041012,1,1,0,149
8872,100131,"",1060004,1,1,0,501
8873,100131,"",1072005,1,1,0,555
8874,100130,"",4000493,1,1,0,455756
8875,100130,"",2010000,1,1,0,47268
8876,100130,"",2010009,1,1,0,45557
8877,100130,"",4010005,1,1,0,19862
8878,100130,"",4020005,1,1,0,19545
8879,100130,"",2040003,1,1,0,278
8880,100130,"",1002008,1,1,0,188
8881,100130,"",1040010,1,1,0,211
8882,100130,"",1041004,1,1,0,167
8883,100130,"",1060007,1,1,0,62
8884,1110130,"",4000012,1,1,0,416209
8885,1110130,"",2000000,1,1,0,43217
8886,1110130,"",2043102,1,1,0,740
8887,1110130,"",2000003,1,1,0,30164
8888,1110130,"",4020003,1,1,0,18380
8889,1110130,"",1322000,1,1,0,203
8890,1110130,"",2060000,10,25,0,28203
8891,1110130,"",1041044,1,1,0,114
8892,1110130,"",1061037,1,1,0,309
8893,1110130,"",4010004,1,1,0,19408
8894,1110130,"",1092008,1,1,0,351
8895,1110130,"",1041017,1,1,0,425
8896,1110130,"",1061012,1,1,0,347
8897,1110130,"",1462002,1,1,0,124
8898,1110130,"",2061000,10,25,0,23933
8899,1110130,"",1041063,1,1,0,64
8900,1110130,"",1061059,1,1,0,519
8901,1110130,"",1452003,1,1,0,215
8902,1110130,"",2048000,1,1,0,694
8903,1110130,"",1002033,1,1,0,18
8904,1110130,"",1302007,1,1,0,96
8905,1110130,"",4020002,1,1,0,15794
8906,1110130,"",1032001,1,1,0,128
8907,1110130,"",1002010,1,1,0,16
8908,1110130,"",2000001,1,1,0,36442
8909,1110130,"",1002143,1,1,0,38
8910,1110130,"",1432005,1,1,0,156
8911,1110130,"",1412012,1,1,0,265
8912,1110130,"",1072285,1,1,0,695
8913,1110130,"",1482001,1,1,0,219
8914,1140130,"",2000000,1,1,0,34441
8915,1140130,"",2000003,1,1,0,42176
8916,1140130,"",4000195,1,1,0,489517
8917,1140130,"",2060000,10,25,0,26790
8918,1140130,"",2061000,10,25,0,22002
8919,1140130,"",4010000,1,1,0,16583
8920,1140130,"",4020007,1,1,0,19978
8921,1140130,"",4010004,1,1,0,16920
8922,1140130,"",2040501,1,1,0,634
8923,1140130,"",2040801,1,1,0,769
8924,1140130,"",1041062,1,1,0,463
8925,1140130,"",1061058,1,1,0,22
8926,1140130,"",1050010,1,1,0,51
8927,1140130,"",2048001,1,1,0,332
8928,1140130,"",1041029,1,1,0,360
8929,1140130,"",1061027,1,1,0,543
8930,1140130,"",1072046,1,1,0,109
8931,1140130,"",1072066,1,1,0,19
8932,1140130,"",1082018,1,1,0,623
8933,1140130,"",1002107,1,1,0,66
8934,1140130,"",1002113,1,1,0,17
8935,1140130,"",1050003,1,1,0,83
8936,1140130,"",1412012,1,1,0,300
8937,1140130,"",1082180,1,1,0,307
8938,1140130,"",2044802,1,1,0,360
8939,2230131,"",4000008,1,1,0,414895
8940,2230131,"",2000001,1,1,0,42882
8941,2230131,"",2002000,1,1,0,32940
8942,2230131,"",2044302,1,1,0,714
8943,2230131,"",1032000,1,1,0,71
8944,2230131,"",1032004,1,1,0,74
8945,2230131,"",1452001,1,1,0,132
8946,2230131,"",1412002,1,1,0,238
8947,2230131,"",2060000,10,25,0,32274
8948,2230131,"",4010002,1,1,0,15885
8949,2230131,"",4020003,1,1,0,16263
8950,2230131,"",1002158,1,1,0,158
8951,2230131,"",2000003,1,1,0,39635
8952,2230131,"",1040048,1,1,0,224
8953,2230131,"",2061000,10,25,0,39491
8954,2230131,"",1060038,1,1,0,104
8955,2230131,"",1372003,1,1,0,363
8956,2230131,"",1060018,1,1,0,484
8957,2230131,"",1040026,1,1,0,37
8958,2230131,"",1040009,1,1,0,312
8959,2230131,"",4010003,1,1,0,15781
8960,2230131,"",2000002,1,1,0,43170
8961,2230131,"",1050030,1,1,0,43
8962,2230131,"",1050031,1,1,0,173
8963,2230131,"",1432003,1,1,0,180
8964,2230131,"",1002035,1,1,0,37
8965,2230131,"",1312007,1,1,0,663
8966,2230131,"",1040021,1,1,0,372
8967,2230131,"",1082183,1,1,0,415
8968,2230131,"",1492003,1,1,0,210
8969,2230131,"",2049100,1,1,0,77
8970,3300000,"",2000003,1,1,0,49691
8971,3300000,"",2060000,10,25,0,27274
8972,3300000,"",2061000,10,25,0,33211
8973,3300000,"",2000002,1,1,0,47256
8974,3300000,"",4010005,1,1,0,19811
8975,3300000,"",4020000,1,1,0,19050
8976,3300000,"",2044701,1,1,0,173
8977,3300000,"",1332020,1,1,0,732
8978,3300000,"",1040000,1,1,0,295
8979,3300000,"",1060075,1,1,0,211
8980,3300000,"",1402010,1,1,0,75
8981,3300000,"",1032007,1,1,0,171
8982,3300000,"",1072078,1,1,0,638
8983,3300000,"",1082046,1,1,0,747
8984,3300000,"",1002156,1,1,0,159
8985,3300000,"",1002622,1,1,0,30
8986,3300000,"",4130005,1,1,0,6669
8987,3300000,"",4130009,1,1,0,6974
8988,3300000,"",4130021,1,1,0,5552
8989,3300000,"",4000499,1,1,0,486271
8990,3300000,"",2043216,1,1,0,693
8991,3300000,"",2043311,1,1,0,397
8992,3300000,"",2382092,1,1,0,2333
8993,3300003,"",4131008,1,1,0,7087
8994,3300003,"",2060000,10,25,0,28119
8995,3300003,"",2061000,10,25,0,32879
8996,3300003,"",4020000,1,1,0,18785
8997,3300003,"",4020001,1,1,0,16672
8998,3300003,"",2000002,1,1,0,49632
8999,3300003,"",2000003,1,1,0,34512
9000,3300003,"",1041042,1,1,0,20
9001,3300003,"",1061035,1,1,0,156
9002,3300003,"",1002023,1,1,0,86
9003,3300003,"",1002163,1,1,0,80
9004,3300003,"",1032010,1,1,0,197
9005,3300003,"",1040062,1,1,0,336
9006,3300003,"",1060051,1,1,0,210
9007,3300003,"",1051015,1,1,0,96
9008,3300003,"",1302004,1,1,0,591
9009,3300003,"",1332014,1,1,0,162
9010,3300003,"",1072119,1,1,0,185
9011,3300003,"",1072110,1,1,0,32
9012,3300003,"",1082063,1,1,0,791
9013,3300003,"",1002625,1,1,0,137
9014,3300003,"",2330001,1,1,0,121
9015,3300003,"",4130000,1,1,0,5893
9016,3300003,"",4130014,1,1,0,7958
9017,3300003,"",4130017,1,1,0,5801
9018,3300003,"",4000502,1,1,0,461658
9019,3300003,"",2044416,1,1,0,779
9020,3300003,"",2043711,1,1,0,563
9021,3300003,"",2382095,1,1,0,2262
9022,3300002,"",4131003,1,1,0,7126
9023,3300002,"",2060000,10,25,0,27489
9024,3300002,"",2061000,10,25,0,21598
9025,3300002,"",4010001,1,1,0,19641
9026,3300002,"",4020000,1,1,0,18347
9027,3300002,"",4004001,1,1,0,712
9028,3300002,"",2000002,1,1,0,32369
9029,3300002,"",2000003,1,1,0,49718
9030,3300002,"",2040701,1,1,0,492
9031,3300002,"",1462000,1,1,0,132
9032,3300002,"",1322014,1,1,0,476
9033,3300002,"",1050030,1,1,0,111
9034,3300002,"",1040058,1,1,0,318
9035,3300002,"",1060044,1,1,0,278
9036,3300002,"",1041058,1,1,0,239
9037,3300002,"",1061054,1,1,0,350
9038,3300002,"",1072101,1,1,0,700
9039,3300002,"",1002013,1,1,0,50
9040,3300002,"",1052107,1,1,0,161
9041,3300002,"",4000501,1,1,0,473732
9042,3300002,"",2044216,1,1,0,563
9043,3300002,"",2044316,1,1,0,599
9044,3300002,"",2382094,1,1,0,2354
9045,3300001,"",2000003,1,1,0,36047
9046,3300001,"",2060000,10,25,0,25259
9047,3300001,"",2061000,10,25,0,34321
9048,3300001,"",2000002,1,1,0,35495
9049,3300001,"",4010005,1,1,0,17587
9050,3300001,"",4020000,1,1,0,17168
9051,3300001,"",2044701,1,1,0,731
9052,3300001,"",1332020,1,1,0,144
9053,3300001,"",1040000,1,1,0,17
9054,3300001,"",1060075,1,1,0,72
9055,3300001,"",1402010,1,1,0,157
9056,3300001,"",1032007,1,1,0,22
9057,3300001,"",1072078,1,1,0,662
9058,3300001,"",1082046,1,1,0,290
9059,3300001,"",1002156,1,1,0,125
9060,3300001,"",4010007,1,1,0,18142
9061,3300001,"",1002622,1,1,0,85
9062,3300001,"",4130005,1,1,0,7335
9063,3300001,"",4130009,1,1,0,7383
9064,3300001,"",4130021,1,1,0,6820
9065,3300001,"",4000500,1,1,0,465795
9066,3300001,"",4000507,1,1,0,473726
9067,3300001,"",2044024,1,1,0,826
9068,3300001,"",2044116,1,1,0,260
9069,3300001,"",2382093,1,1,0,9578
9070,3300004,"",4131008,1,1,0,6130
9071,3300004,"",2060000,10,25,0,36018
9072,3300004,"",2061000,10,25,0,36459
9073,3300004,"",4020000,1,1,0,17883
9074,3300004,"",4020001,1,1,0,19692
9075,3300004,"",2000002,1,1,0,49179
9076,3300004,"",2000003,1,1,0,34762
9077,3300004,"",1041042,1,1,0,498
9078,3300004,"",1061035,1,1,0,269
9079,3300004,"",1002023,1,1,0,50
9080,3300004,"",1002163,1,1,0,143
9081,3300004,"",1032010,1,1,0,107
9082,3300004,"",1040062,1,1,0,12
9083,3300004,"",1060051,1,1,0,51
9084,3300004,"",1051015,1,1,0,180
9085,3300004,"",1302004,1,1,0,271
9086,3300004,"",1332014,1,1,0,394
9087,3300004,"",1072119,1,1,0,133
9088,3300004,"",1072110,1,1,0,123
9089,3300004,"",1082063,1,1,0,537
9090,3300004,"",1002625,1,1,0,196
9091,3300004,"",2330001,1,1,0,764
9092,3300004,"",4130000,1,1,0,6202
9093,3300004,"",4130014,1,1,0,6574
9094,3300004,"",4130017,1,1,0,6660
9095,3300004,"",4000503,1,1,0,494873
9096,3300004,"",2044611,1,1,0,774
9097,3300004,"",2044711,1,1,0,689
9098,3300004,"",2044816,1,1,0,672
9099,3300004,"",2382096,1,1,0,8670
9100,3300005,"",2022570,1,1,0,40976
9101,3300005,"",2022571,1,1,0,41948
9102,3300005,"",2022572,1,1,0,43226
9103,3300005,"",2022573,1,1,0,37957
9104,3300005,"",2022574,1,1,0,49828
9105,3300005,"",2000001,1,1,0,30082
9106,3300005,"",2000003,1,1,0,44670
9107,3300005,"",2040004,1,1,0,425
9108,3300005,"",2040501,1,1,0,727
9109,3300005,"",2040504,1,1,0,638
9110,3300005,"",2040801,1,1,0,837
9111,3300005,"",2041007,1,1,0,625
9112,3300005,"",2041004,1,1,0,623
9113,3300005,"",2043801,1,1,0,283
9114,3300005,"",2044001,1,1,0,817
9115,3300005,"",2044201,1,1,0,454
9116,3300005,"",2044601,1,1,0,292
9117,3300005,"",2044801,1,1,0,684
9118,3300005,"",1082073,1,1,0,38
9119,3300005,"",1082025,1,1,0,403
9120,3300005,"",1082064,1,1,0,283
9121,3300005,"",1082074,1,1,0,182
9122,3300005,"",1082195,1,1,0,684
9123,3300005,"",1032013,1,1,0,36
9124,3300005,"",4000504,1,1,0,474943
9125,3300005,"",2043216,1,1,0,305
9126,3300005,"",2043311,1,1,0,428
9127,3300005,"",2044024,1,1,0,835
9128,3300005,"",2044116,1,1,0,219
9129,3300005,"",2044216,1,1,0,677
9130,3300005,"",2044316,1,1,0,883
9131,3300005,"",2044416,1,1,0,316
9132,3300005,"",2043711,1,1,0,778
9133,3300005,"",2043811,1,1,0,711
9134,3300005,"",2044511,1,1,0,337
9135,3300005,"",2044611,1,1,0,825
9136,3300005,"",2044711,1,1,0,468
9137,3300005,"",2044816,1,1,0,701
9138,3300005,"",2388067,1,1,0,2185
9139,3300006,"",2022575,1,1,0,34867
9140,3300006,"",2022576,1,1,0,34288
9141,3300006,"",2022577,1,1,0,41363
9142,3300006,"",2022578,1,1,0,47470
9143,3300006,"",2022579,1,1,0,44373
9144,3300006,"",2000001,1,1,0,48315
9145,3300006,"",2000003,1,1,0,43285
9146,3300006,"",2040701,1,1,0,543
9147,3300006,"",2040801,1,1,0,659
9148,3300006,"",2040901,1,1,0,446
9149,3300006,"",2041001,1,1,0,819
9150,3300006,"",2043001,1,1,0,883
9151,3300006,"",2043101,1,1,0,880
9152,3300006,"",2041010,1,1,0,798
9153,3300006,"",2043201,1,1,0,526
9154,3300006,"",2041004,1,1,0,341
9155,3300006,"",2060000,10,25,0,33828
9156,3300006,"",2061000,10,25,0,27934
9157,3300006,"",2041017,1,1,0,137
9158,3300006,"",2040402,1,1,0,635
9159,3300006,"",2044002,1,1,0,504
9160,3300006,"",2040502,1,1,0,349
9161,3300006,"",2040602,1,1,0,242
9162,3300006,"",2041016,1,1,0,218
9163,3300006,"",2070009,1,1,0,105
9164,3300006,"",1002098,1,1,0,81
9165,3300006,"",1002154,1,1,0,127
9166,3300006,"",1002170,1,1,0,102
9167,3300006,"",1002185,1,1,0,67
9168,3300006,"",1040085,1,1,0,418
9169,3300006,"",1041086,1,1,0,131
9170,3300006,"",1050039,1,1,0,141
9171,3300006,"",1051026,1,1,0,192
9172,3300006,"",1040080,1,1,0,268
9173,3300006,"",1041083,1,1,0,395
9174,3300006,"",1040084,1,1,0,334
9175,3300006,"",1041076,1,1,0,450
9176,3300006,"",1082025,1,1,0,749
9177,3300006,"",1082064,1,1,0,58
9178,3300006,"",1082073,1,1,0,350
9179,3300006,"",1082074,1,1,0,548
9180,3300006,"",1072126,1,1,0,156
9181,3300006,"",1072117,1,1,0,535
9182,3300006,"",1072118,1,1,0,690
9183,3300006,"",1072107,1,1,0,299
9184,3300006,"",1002628,1,1,0,165
9185,3300006,"",1052113,1,1,0,196
9186,3300006,"",1082195,1,1,0,316
9187,3300006,"",1072300,1,1,0,412
9188,3300006,"",2044112,1,1,0,830
9189,3300006,"",2044412,1,1,0,376
9190,3300006,"",4000506,1,1,0,425446
9191,3300006,"",2043216,1,1,0,318
9192,3300006,"",2043311,1,1,0,251
9193,3300006,"",2044024,1,1,0,868
9194,3300006,"",2044116,1,1,0,360
9195,3300006,"",2044216,1,1,0,436
9196,3300006,"",2044316,1,1,0,171
9197,3300006,"",2044416,1,1,0,189
9198,3300006,"",2043711,1,1,0,675
9199,3300006,"",2043811,1,1,0,101
9200,3300006,"",2044511,1,1,0,737
9201,3300006,"",2044611,1,1,0,132
9202,3300006,"",2044711,1,1,0,427
9203,3300006,"",2044816,1,1,0,660
9204,3300006,"",2388068,1,1,0,3805
9205,3300007,"",2022580,1,1,0,46593
9206,3300007,"",2022581,1,1,0,34401
9207,3300007,"",2022582,1,1,0,35506
9208,3300007,"",2022583,1,1,0,43543
9209,3300007,"",2022584,1,1,0,37556
9210,3300007,"",4010000,1,1,0,16123
9211,3300007,"",4020000,1,1,0,18666
9212,3300007,"",2000000,1,1,0,33020
9213,3300007,"",2010009,1,1,0,49606
9214,3300007,"",2020014,1,1,0,38401
9215,3300007,"",2040001,1,1,0,352
9216,3300007,"",2040301,1,1,0,478
9217,3300007,"",2040401,1,1,0,167
9218,3300007,"",2043201,1,1,0,373
9219,3300007,"",2043701,1,1,0,897
9220,3300007,"",2041016,1,1,0,714
9221,3300007,"",2043801,1,1,0,344
9222,3300007,"",2044001,1,1,0,197
9223,3300007,"",2040501,1,1,0,206
9224,3300007,"",2040601,1,1,0,331
9225,3300007,"",2060000,10,25,0,28642
9226,3300007,"",2061000,10,25,0,27299
9227,3300007,"",2070000,1,1,0,414
9228,3300007,"",1002049,1,1,0,178
9229,3300007,"",1002073,1,1,0,94
9230,3300007,"",1002159,1,1,0,16
9231,3300007,"",1002150,1,1,0,46
9232,3300007,"",1040041,1,1,0,284
9233,3300007,"",1041024,1,1,0,17
9234,3300007,"",1050025,1,1,0,38
9235,3300007,"",1051005,1,1,0,112
9236,3300007,"",1040023,1,1,0,213
9237,3300007,"",1041033,1,1,0,44
9238,3300007,"",1040050,1,1,0,295
9239,3300007,"",1041060,1,1,0,129
9240,3300007,"",1082001,1,1,0,726
9241,3300007,"",1082028,1,1,0,517
9242,3300007,"",1082018,1,1,0,397
9243,3300007,"",1082039,1,1,0,486
9244,3300007,"",1072052,1,1,0,516
9245,3300007,"",1072074,1,1,0,466
9246,3300007,"",1072069,1,1,0,335
9247,3300007,"",1072087,1,1,0,134
9248,3300007,"",2040002,1,1,0,456
9249,3300007,"",2040302,1,1,0,160
9250,3300007,"",2040402,1,1,0,792
9251,3300007,"",2043302,1,1,0,428
