skillid,skill_level,mob_count,hit_count,range,buff_time,mp_cost,hp_cost,damage,fixed_damage,critical_damage,mastery,optional_item_cost,item_cost,item_count,bullet_cost,money_cost,x_property,y_property,speed,jump,str,weapon_atk,weapon_def,magic_atk,magic_def,accuracy,avoid,hp,mp,prop,morph,ltx,lty,rbx,rby,cooldown_time
13101003,4,0,0,0,120,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,5,0,0,0,150,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,6,0,0,0,180,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,7,0,0,0,210,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,8,0,0,0,240,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,9,0,0,0,270,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,10,0,0,0,300,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,11,0,0,0,330,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,12,0,0,0,360,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,13,0,0,0,390,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,14,0,0,0,420,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,15,0,0,0,450,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,16,0,0,0,480,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,17,0,0,0,510,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,18,0,0,0,540,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,19,0,0,0,570,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101003,20,0,0,0,600,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101005,1,3,0,0,0,8,0,65,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-230,-90,0,0,0
13101005,2,3,0,130,0,8,0,70,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,46,0,-230,-90,0,0,0
13101005,3,3,0,130,0,8,0,75,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-230,-90,0,0,0
13101005,4,3,0,130,0,8,0,80,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,52,0,-230,-90,0,0,0
13101005,5,3,0,130,0,8,0,85,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,55,0,-230,-90,0,0,0
13101005,6,4,0,130,0,14,0,90,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,58,0,-230,-90,0,0,0
13101005,7,4,0,130,0,14,0,95,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,61,0,-230,-90,0,0,0
13101005,8,4,0,130,0,14,0,100,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,64,0,-230,-90,0,0,0
13101005,9,4,0,130,0,14,0,105,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,67,0,-230,-90,0,0,0
13101005,10,4,0,130,0,14,0,110,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,70,0,-230,-90,0,0,0
13101005,11,5,0,150,0,20,0,115,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,73,0,-230,-90,0,0,0
13101005,12,5,0,150,0,20,0,120,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,76,0,-230,-90,0,0,0
13101005,13,5,0,150,0,20,0,125,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,79,0,-230,-90,0,0,0
13101005,14,5,0,150,0,20,0,130,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,82,0,-230,-90,0,0,0
13101005,15,5,0,150,0,20,0,135,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,85,0,-230,-90,0,0,0
13101005,16,6,0,150,0,26,0,140,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,88,0,-230,-90,0,0,0
13101005,17,6,0,150,0,26,0,145,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,91,0,-230,-90,0,0,0
13101005,18,6,0,150,0,26,0,150,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,94,0,-230,-90,0,0,0
13101005,19,6,0,150,0,26,0,155,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,97,0,-230,-90,0,0,0
13101005,20,6,0,150,0,26,0,160,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,-230,-90,0,0,0
13101006,1,0,0,0,10,6,0,103,0,0,0,0,0,0,0,0,1,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101006,2,0,0,0,10,7,0,106,0,0,0,0,0,0,0,0,1,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101006,3,0,0,0,10,8,0,109,0,0,0,0,0,0,0,0,1,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101006,4,0,0,0,10,9,0,112,0,0,0,0,0,0,0,0,1,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101006,5,0,0,0,10,10,0,115,0,0,0,0,0,0,0,0,1,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101006,6,0,0,0,20,11,0,118,0,0,0,0,0,0,0,0,1,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101006,7,0,0,0,20,12,0,121,0,0,0,0,0,0,0,0,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101006,8,0,0,0,20,13,0,124,0,0,0,0,0,0,0,0,1,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101006,9,0,0,0,20,14,0,127,0,0,0,0,0,0,0,0,1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101006,10,0,0,0,20,15,0,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,1,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,2,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,3,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,4,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,5,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,6,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,7,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,8,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,9,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,10,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,11,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,12,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,13,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,14,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,15,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,16,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,17,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,18,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,19,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110003,20,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111000,1,6,0,0,0,18,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-100,170,100,0
13111000,2,6,0,0,0,18,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-100,170,100,0
13111000,3,6,0,0,0,18,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-100,170,100,0
13111000,4,6,0,0,0,18,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-100,170,100,0
13111000,5,6,0,0,0,18,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-100,170,100,0
13111000,6,6,0,0,0,22,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-100,170,100,0
13111000,7,6,0,0,0,22,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-100,170,100,0
13111000,8,6,0,0,0,22,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-100,170,100,0
13111000,9,6,0,0,0,22,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-100,170,100,0
13111000,10,6,0,0,0,22,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-100,170,100,0
13111000,11,6,0,0,0,26,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210,-100,210,100,0
13111000,12,6,0,0,0,26,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210,-100,210,100,0
13111000,13,6,0,0,0,26,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210,-100,210,100,0
13111000,14,6,0,0,0,26,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210,-100,210,100,0
13111000,15,6,0,0,0,26,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210,-100,210,100,0
13111000,16,6,0,0,0,30,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210,-100,210,100,0
13111000,17,6,0,0,0,30,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210,-100,210,100,0
13111000,18,6,0,0,0,30,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210,-100,210,100,0
13111000,19,6,0,0,0,30,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210,-100,210,100,0
13111000,20,6,0,0,0,30,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-210,-100,210,100,0
13111001,1,0,0,0,0,26,0,71,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,2,0,0,0,0,26,0,72,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,3,0,0,0,0,26,0,73,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,4,0,0,0,0,26,0,74,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,5,0,0,0,0,26,0,75,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,6,0,0,0,0,26,0,76,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,7,0,0,0,0,26,0,77,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,8,0,0,0,0,26,0,78,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,9,0,0,0,0,26,0,79,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,10,0,0,0,0,26,0,80,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,11,0,0,0,0,26,0,81,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,12,0,0,0,0,26,0,82,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,13,0,0,0,0,26,0,83,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,14,0,0,0,0,26,0,84,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,15,0,0,0,0,26,0,85,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,16,0,0,0,0,32,0,86,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,17,0,0,0,0,32,0,87,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,18,0,0,0,0,32,0,88,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,19,0,0,0,0,32,0,89,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,20,0,0,0,0,32,0,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,21,0,0,0,0,32,0,91,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,22,0,0,0,0,32,0,92,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,23,0,0,0,0,32,0,93,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,24,0,0,0,0,32,0,94,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,25,0,0,0,0,32,0,95,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,26,0,0,0,0,32,0,96,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,27,0,0,0,0,32,0,97,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,28,0,0,0,0,32,0,98,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,29,0,0,0,0,32,0,99,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111001,30,0,0,0,0,32,0,100,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,1,0,0,0,0,6,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,2,0,0,0,0,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,3,0,0,0,0,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,4,0,0,0,0,6,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,5,0,0,0,0,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,6,0,0,0,0,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,7,0,0,0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,8,0,0,0,0,6,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,9,0,0,0,0,6,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,10,0,0,0,0,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,11,0,0,0,0,8,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,12,0,0,0,0,8,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,13,0,0,0,0,8,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,14,0,0,0,0,8,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,15,0,0,0,0,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,16,0,0,0,0,8,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,17,0,0,0,0,8,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,18,0,0,0,0,8,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,19,0,0,0,0,8,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111002,20,0,0,0,0,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,1,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,2,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,3,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,4,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,5,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,6,0,0,0,20,26,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,7,0,0,0,20,26,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,8,0,0,0,20,26,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,9,0,0,0,30,26,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,10,0,0,0,30,26,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,11,0,0,0,30,29,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,12,0,0,0,40,29,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,13,0,0,0,40,29,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,14,0,0,0,40,29,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,15,0,0,0,50,29,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,16,0,0,0,50,32,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,17,0,0,0,50,32,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,18,0,0,0,60,32,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,19,0,0,0,60,32,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111004,20,0,0,0,60,32,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111005,1,0,0,0,120,25,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,12,0,12,0,0,0,0,0,1003,0,0,0,0,270
13111005,2,0,0,0,120,30,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,14,0,14,0,0,0,0,0,1003,0,0,0,0,260
13111005,3,0,0,0,120,35,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,16,0,16,0,0,0,0,0,1003,0,0,0,0,250
13111005,4,0,0,0,120,40,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,18,0,18,0,0,0,0,0,1003,0,0,0,0,240
13111005,5,0,0,0,120,45,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,20,0,20,0,0,0,0,0,1003,0,0,0,0,230
13111005,6,0,0,0,120,50,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,22,0,22,0,0,0,0,0,1003,0,0,0,0,220
13111005,7,0,0,0,120,55,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,24,0,24,0,0,0,0,0,1003,0,0,0,0,210
13111005,8,0,0,0,120,60,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,26,0,26,0,0,0,0,0,1003,0,0,0,0,200
13111005,9,0,0,0,120,65,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,28,0,28,0,0,0,0,0,1003,0,0,0,0,190
13111005,10,0,0,0,120,70,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,30,0,30,0,0,0,0,0,1003,0,0,0,0,180
13111006,1,3,0,0,0,15,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,2,3,0,0,0,15,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,3,3,0,0,0,15,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,4,3,0,0,0,15,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,5,3,0,0,0,15,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,6,4,0,0,0,20,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,7,4,0,0,0,20,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,8,4,0,0,0,20,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,9,4,0,0,0,20,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,10,4,0,0,0,20,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,11,5,0,0,0,25,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,12,5,0,0,0,25,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111006,13,5,0,0,0,25,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
