id,questid,"quest_state","reward_type",rewardid,quantity,master_level,"gender","job_tracks",job,prop,"flags"
7656,9387,"end","item",4000015,-20,0,"both","",-1,0,""
7657,9387,"end","item",1002508,-1,0,"both","",-1,0,""
7658,9387,"end","item",1002509,1,0,"both","",-1,0,""
7659,9388,"end","exp",10000,0,0,"both","",-1,0,""
7660,9388,"end","item",1002508,-1,0,"both","",-1,0,""
7661,9388,"end","item",1002510,1,0,"both","",-1,0,""
7662,9389,"end","exp",20000,0,0,"both","",-1,0,""
7663,9389,"end","item",4000028,-3,0,"both","",-1,0,""
7664,9389,"end","item",4000046,-3,0,"both","",-1,0,""
7665,9389,"end","item",1002508,-1,0,"both","",-1,0,""
7666,9389,"end","item",1002511,1,0,"both","",-1,0,""
7667,9390,"end","item",1002508,1,0,"both","",-1,0,""
7668,9391,"end","exp",100,0,0,"both","",-1,0,""
7669,9391,"end","item",4031301,-1,0,"both","",-1,0,""
7670,9391,"end","item",2000000,10,0,"both","",-1,0,""
7671,9392,"end","exp",100,0,0,"both","",-1,0,""
7672,9392,"end","item",2000001,10,0,"both","",-1,0,""
7673,9392,"end","item",4031304,-1,0,"both","",-1,0,""
7674,9393,"end","exp",1000,0,0,"both","",-1,0,""
7675,9393,"end","item",4140103,1,0,"both","",-1,0,""
7676,9393,"end","item",4010003,3,0,"both","",-1,1,""
7677,9393,"end","item",4010004,3,0,"both","",-1,1,""
7678,9393,"end","item",4020004,3,0,"both","",-1,1,""
7679,9394,"end","exp",50,0,0,"both","",-1,0,""
7680,9395,"end","exp",15000,0,0,"both","",-1,0,""
7681,9395,"end","item",2010003,-3,0,"both","",-1,0,""
7682,9395,"end","item",4000029,-30,0,"both","",-1,0,""
7683,9395,"end","item",4000166,-50,0,"both","",-1,0,""
7684,9395,"end","item",4140103,1,0,"both","",-1,0,""
7685,9395,"end","item",4010006,3,0,"both","",-1,1,""
7686,9395,"end","item",4010000,3,0,"both","",-1,1,""
7687,9395,"end","item",4020006,3,0,"both","",-1,1,""
7688,9395,"end","item",4031242,1,0,"both","",-1,0,""
7689,9396,"end","exp",30000,0,0,"both","",-1,0,""
7690,9396,"end","item",4031242,2,0,"both","",-1,0,""
7691,9396,"end","item",4140103,1,0,"both","",-1,0,""
7692,9396,"end","item",4020007,3,0,"both","",-1,1,""
7693,9396,"end","item",4020008,3,0,"both","",-1,1,""
7694,9396,"end","item",4010006,3,0,"both","",-1,1,""
7695,9397,"end","exp",65000,0,0,"both","",-1,0,""
7696,9397,"end","item",4000108,-50,0,"both","",-1,0,""
7697,9397,"end","item",4000109,-50,0,"both","",-1,0,""
7698,9397,"end","item",4000143,-50,0,"both","",-1,0,""
7699,9397,"end","item",4000147,-10,0,"both","",-1,0,""
7700,9397,"end","item",4140103,1,0,"both","",-1,0,""
7701,9397,"end","item",4004000,3,0,"both","",-1,1,""
7702,9397,"end","item",4004001,3,0,"both","",-1,1,""
7703,9397,"end","item",4004002,3,0,"both","",-1,1,""
7704,9397,"end","item",4004004,3,0,"both","",-1,1,""
7705,9397,"end","item",4004003,3,0,"both","",-1,1,""
7706,9398,"end","exp",100,0,0,"both","",-1,0,""
7707,9399,"end","item",4020000,-3,0,"both","",-1,0,""
7708,9399,"end","item",4020001,-3,0,"both","",-1,0,""
7709,9399,"end","item",4020005,-3,0,"both","",-1,0,""
7710,9399,"end","item",2210000,3,0,"both","",-1,1,""
7711,9399,"end","item",2210001,3,0,"both","",-1,1,""
7712,9399,"end","item",2210002,3,0,"both","",-1,1,""
7713,9400,"end","buff",2022070,0,0,"both","",-1,0,""
7714,9401,"start","item",4161002,1,0,"both","",-1,0,""
7715,9401,"end","item",2020016,5,0,"both","",-1,1,""
7716,9401,"end","item",4161002,-1,0,"both","",-1,0,""
7717,9401,"end","item",2020017,10,0,"both","",-1,300,""
7718,9401,"end","item",2020019,10,0,"both","",-1,300,""
7719,9401,"end","item",2020018,10,0,"both","",-1,300,""
7720,9401,"end","item",2020020,10,0,"both","",-1,300,""
7721,9401,"end","item",2070003,1,0,"both","",-1,4,""
7722,9401,"end","item",2041013,1,0,"both","",-1,1,""
7723,9401,"end","item",2041016,1,0,"both","",-1,1,""
7724,9401,"end","item",2041019,1,0,"both","",-1,1,""
7725,9401,"end","item",2041022,1,0,"both","",-1,1,""
7726,9402,"start","item",4161003,1,0,"both","",-1,0,""
7727,9402,"end","item",4161003,-1,0,"both","",-1,0,""
7728,9402,"end","item",2020016,10,0,"both","",-1,300,""
7729,9402,"end","item",2020017,10,0,"both","",-1,300,""
7730,9402,"end","item",2020018,10,0,"both","",-1,300,""
7731,9402,"end","item",2020019,10,0,"both","",-1,300,""
7732,9402,"end","item",2020020,10,0,"both","",-1,300,""
7733,9402,"end","item",2070003,1,0,"both","",-1,4,""
7734,9402,"end","item",2041013,1,0,"both","",-1,1,""
7735,9402,"end","item",2041016,1,0,"both","",-1,1,""
7736,9402,"end","item",2041019,1,0,"both","",-1,1,""
7737,9402,"end","item",2041022,1,0,"both","",-1,1,""
7738,9403,"start","item",4161004,1,0,"both","",-1,0,""
7739,9403,"end","item",4161004,-1,0,"both","",-1,0,""
7740,9403,"end","item",2020016,10,0,"both","",-1,300,""
7741,9403,"end","item",2020017,10,0,"both","",-1,300,""
7742,9403,"end","item",2020018,10,0,"both","",-1,300,""
7743,9403,"end","item",2020019,10,0,"both","",-1,300,""
7744,9403,"end","item",2020020,10,0,"both","",-1,300,""
7745,9403,"end","item",2070003,1,0,"both","",-1,4,""
7746,9403,"end","item",2041013,1,0,"both","",-1,1,""
7747,9403,"end","item",2041016,1,0,"both","",-1,1,""
7748,9403,"end","item",2041019,1,0,"both","",-1,1,""
7749,9403,"end","item",2041022,1,0,"both","",-1,1,""
7750,9404,"start","item",4161005,1,0,"both","",-1,0,""
7751,9404,"end","item",4161005,-1,0,"both","",-1,0,""
7752,9404,"end","item",2020017,10,0,"both","",-1,300,""
7753,9404,"end","item",2020016,10,0,"both","",-1,300,""
7754,9404,"end","item",2020018,10,0,"both","",-1,300,""
7755,9404,"end","item",2020019,10,0,"both","",-1,300,""
7756,9404,"end","item",2020020,10,0,"both","",-1,300,""
7757,9404,"end","item",2041013,1,0,"both","",-1,1,""
7758,9404,"end","item",2041016,1,0,"both","",-1,1,""
7759,9404,"end","item",2041019,1,0,"both","",-1,1,""
7760,9404,"end","item",2041022,1,0,"both","",-1,1,""
7761,9404,"end","item",2070003,1,0,"both","",-1,4,""
7762,9405,"start","item",4161006,1,0,"both","",-1,0,""
7763,9405,"end","item",4161006,-1,0,"both","",-1,0,""
7764,9405,"end","item",2041013,1,0,"both","",-1,1,""
7765,9405,"end","item",2070003,1,0,"both","",-1,4,""
7766,9405,"end","item",2041016,1,0,"both","",-1,1,""
7767,9405,"end","item",2041019,1,0,"both","",-1,1,""
7768,9405,"end","item",2041022,1,0,"both","",-1,1,""
7769,9405,"end","item",2020016,10,0,"both","",-1,300,""
7770,9405,"end","item",2020017,10,0,"both","",-1,300,""
7771,9405,"end","item",2020018,10,0,"both","",-1,300,""
7772,9405,"end","item",2020019,10,0,"both","",-1,300,""
7773,9405,"end","item",2020020,10,0,"both","",-1,300,""
7774,9406,"start","item",4161007,1,0,"both","",-1,0,""
7775,9406,"end","item",4161007,-1,0,"both","",-1,0,""
7776,9406,"end","item",2020016,10,0,"both","",-1,300,""
7777,9406,"end","item",2020017,10,0,"both","",-1,300,""
7778,9406,"end","item",2020018,10,0,"both","",-1,300,""
7779,9406,"end","item",2020019,10,0,"both","",-1,300,""
7780,9406,"end","item",2020020,10,0,"both","",-1,300,""
7781,9406,"end","item",2041013,1,0,"both","",-1,1,""
7782,9406,"end","item",2041016,1,0,"both","",-1,1,""
7783,9406,"end","item",2041019,1,0,"both","",-1,1,""
7784,9406,"end","item",2041022,1,0,"both","",-1,1,""
7785,9406,"end","item",2070003,1,0,"both","",-1,4,""
7786,9407,"start","item",4161008,1,0,"both","",-1,0,""
7787,9407,"end","item",4161008,-1,0,"both","",-1,0,""
7788,9407,"end","item",2020016,10,0,"both","",-1,300,""
7789,9407,"end","item",2020017,10,0,"both","",-1,300,""
7790,9407,"end","item",2020019,10,0,"both","",-1,300,""
7791,9407,"end","item",2020018,10,0,"both","",-1,300,""
7792,9407,"end","item",2020020,10,0,"both","",-1,300,""
7793,9407,"end","item",2070003,1,0,"both","",-1,4,""
7794,9407,"end","item",2041013,1,0,"both","",-1,1,""
7795,9407,"end","item",2041016,1,0,"both","",-1,1,""
7796,9407,"end","item",2041019,1,0,"both","",-1,1,""
7797,9407,"end","item",2041022,1,0,"both","",-1,1,""
7798,9408,"start","item",4161009,1,0,"both","",-1,0,""
7799,9408,"end","item",4161009,-1,0,"both","",-1,0,""
7800,9408,"end","item",2020016,10,0,"both","",-1,300,""
7801,9408,"end","item",2020017,10,0,"both","",-1,300,""
7802,9408,"end","item",2020018,10,0,"both","",-1,300,""
7803,9408,"end","item",2020019,10,0,"both","",-1,300,""
7804,9408,"end","item",2020020,10,0,"both","",-1,300,""
7805,9408,"end","item",2070003,1,0,"both","",-1,4,""
7806,9408,"end","item",2041013,1,0,"both","",-1,1,""
7807,9408,"end","item",2041016,1,0,"both","",-1,1,""
7808,9408,"end","item",2041019,1,0,"both","",-1,1,""
7809,9408,"end","item",2041022,1,0,"both","",-1,1,""
7810,9409,"start","item",4161010,1,0,"both","",-1,0,""
7811,9409,"end","item",4161010,-1,0,"both","",-1,0,""
7812,9409,"end","item",2020016,10,0,"both","",-1,300,""
7813,9409,"end","item",2020017,10,0,"both","",-1,300,""
7814,9409,"end","item",2020018,10,0,"both","",-1,300,""
7815,9409,"end","item",2020019,10,0,"both","",-1,300,""
7816,9409,"end","item",2020020,10,0,"both","",-1,300,""
7817,9409,"end","item",2070003,1,0,"both","",-1,4,""
7818,9409,"end","item",2041013,1,0,"both","",-1,1,""
7819,9409,"end","item",2041016,1,0,"both","",-1,1,""
7820,9409,"end","item",2041019,1,0,"both","",-1,1,""
7821,9409,"end","item",2041022,1,0,"both","",-1,1,""
7822,9410,"end","item",2020016,10,0,"both","",-1,300,""
7823,9410,"end","item",2020017,10,0,"both","",-1,300,""
7824,9410,"end","item",2020018,10,0,"both","",-1,300,""
7825,9410,"end","item",2020019,10,0,"both","",-1,300,""
7826,9410,"end","item",2020020,10,0,"both","",-1,300,""
7827,9410,"end","item",2070003,1,0,"both","",-1,4,""
7828,9410,"end","item",2041013,1,0,"both","",-1,1,""
7829,9410,"end","item",2041016,1,0,"both","",-1,1,""
7830,9410,"end","item",2041019,1,0,"both","",-1,1,""
7831,9410,"end","item",2041022,1,0,"both","",-1,1,""
7832,9410,"end","item",4161011,-1,0,"both","",-1,0,""
7833,9410,"start","item",4161011,1,0,"both","",-1,0,""
7834,9411,"end","item",4161012,1,0,"both","",-1,0,""
7835,9411,"end","item",4031019,1,0,"both","",-1,0,""
7836,9412,"end","exp",200,0,0,"both","",-1,0,""
7837,9412,"end","fame",1,0,0,"both","",-1,0,""
7838,9412,"end","item",4001038,-1,0,"both","",-1,0,""
7839,9412,"end","item",4001039,-1,0,"both","",-1,0,""
7840,9412,"end","item",4001040,-1,0,"both","",-1,0,""
7841,9412,"end","item",4001041,-1,0,"both","",-1,0,""
7842,9412,"end","item",4001042,-1,0,"both","",-1,0,""
7843,9412,"end","item",4001043,-1,0,"both","",-1,0,""
7844,9412,"end","item",1442039,1,0,"both","",-1,0,""
7845,9413,"end","exp",1000,0,0,"both","",-1,0,""
7846,9413,"end","item",4001040,-1,0,"both","",-1,0,""
7847,9413,"end","item",4001039,-1,0,"both","",-1,0,""
7848,9413,"end","item",4001038,-1,0,"both","",-1,0,""
7849,9413,"end","item",4001041,-1,0,"both","",-1,0,""
7850,9413,"end","item",4001042,-1,0,"both","",-1,0,""
7851,9413,"end","item",4001043,-1,0,"both","",-1,0,""
7852,9413,"end","item",1302049,1,0,"both","",-1,0,""
7853,9414,"end","exp",100,0,0,"both","",-1,0,""
7854,9414,"end","item",4001038,-1,0,"both","",-1,0,""
7855,9414,"end","item",4001039,-1,0,"both","",-1,0,""
7856,9414,"end","item",4001040,-1,0,"both","",-1,0,""
7857,9414,"end","item",4001041,-1,0,"both","",-1,0,""
7858,9414,"end","item",4001042,-1,0,"both","",-1,0,""
7859,9414,"end","item",4001043,-1,0,"both","",-1,0,""
7860,9414,"end","item",4001115,-1,0,"both","",-1,0,""
7861,9414,"end","item",1302063,1,0,"both","",-1,0,""
7862,9415,"end","exp",100,0,0,"both","",-1,0,""
7863,9415,"end","item",4001038,-1,0,"both","",-1,0,""
7864,9415,"end","item",4001039,-1,0,"both","",-1,0,""
7865,9415,"end","item",4001040,-1,0,"both","",-1,0,""
7866,9415,"end","item",4001041,-1,0,"both","",-1,0,""
7867,9415,"end","item",4001042,-1,0,"both","",-1,0,""
7868,9415,"end","item",4001043,-1,0,"both","",-1,0,""
7869,9415,"end","item",3010007,1,0,"both","",-1,50,""
7870,9415,"end","item",3010008,1,0,"both","",-1,50,""
7871,9415,"end","item",4001116,-1,0,"both","",-1,0,""
7872,9416,"end","item",4001197,-1,0,"both","",-1,0,""
7873,9416,"end","item",4001038,-1,0,"both","",-1,0,""
7874,9416,"end","item",4001039,-1,0,"both","",-1,0,""
7875,9416,"end","item",4001040,-1,0,"both","",-1,0,""
7876,9416,"end","item",4001041,-1,0,"both","",-1,0,""
7877,9416,"end","item",4001042,-1,0,"both","",-1,0,""
7878,9416,"end","item",4001043,-1,0,"both","",-1,0,""
7879,9416,"end","item",1112400,1,0,"both","",-1,0,""
7880,9421,"end","item",4031322,-1,0,"both","",-1,0,""
7881,9421,"end","item",4031323,-1,0,"both","",-1,0,""
7882,9421,"end","item",4031324,-1,0,"both","",-1,0,""
7883,9421,"end","item",2022076,15,0,"both","",-1,2,""
7884,9421,"end","item",2022077,12,0,"both","",-1,2,""
7885,9421,"end","item",2022078,10,0,"both","",-1,2,""
7886,9421,"end","item",4031325,1,0,"both","",-1,6,""
7887,9421,"end","item",2022075,12,0,"both","",-1,6,""
7888,9422,"end","exp",500,0,0,"both","",-1,0,""
7889,9422,"end","item",2022000,-1,0,"both","",-1,0,""
7890,9422,"end","item",1092035,1,0,"both","",-1,0,""
7891,9422,"end","item",4031325,-1,0,"both","",-1,0,""
7892,9423,"end","exp",500,0,0,"both","",-1,0,""
7893,9423,"end","item",4000214,-100,0,"both","",-1,0,""
7894,9423,"end","item",2022075,5,0,"both","",-1,0,""
7895,9424,"end","exp",600,0,0,"both","",-1,0,""
7896,9424,"end","item",4000221,-200,0,"both","",-1,0,""
7897,9424,"end","item",2022075,10,0,"both","",-1,0,""
7898,9425,"end","exp",4500,0,0,"both","",-1,0,""
7899,9425,"end","item",4000216,-100,0,"both","",-1,0,""
7900,9425,"end","item",4000217,-100,0,"both","",-1,0,""
7901,9425,"end","item",2022075,12,0,"both","",-1,0,""
7902,9426,"end","exp",6300,0,0,"both","",-1,0,""
7903,9426,"end","item",4000211,-100,0,"both","",-1,0,""
7904,9426,"end","item",4000212,-100,0,"both","",-1,0,""
7905,9426,"end","item",2022075,15,0,"both","",-1,0,""
7906,9427,"end","exp",1500,0,0,"both","",-1,0,""
7907,9427,"end","item",4000216,-30,0,"both","",-1,0,""
7908,9427,"end","item",4000217,-30,0,"both","",-1,0,""
7909,9427,"end","item",4000209,-10,0,"both","",-1,0,""
7910,9427,"end","item",4000210,-10,0,"both","",-1,0,""
7911,9427,"end","item",2022075,5,0,"both","",-1,0,""
7912,9428,"end","exp",3200,0,0,"both","",-1,0,""
7913,9428,"end","item",2022075,8,0,"both","",-1,0,""
7914,9429,"end","exp",18500,0,0,"both","",-1,0,""
7915,9429,"end","item",4000218,-100,0,"both","",-1,0,""
7916,9429,"end","item",4000219,-50,0,"both","",-1,0,""
7917,9429,"end","item",4000220,-40,0,"both","",-1,0,""
7918,9429,"end","item",2022075,17,0,"both","",-1,0,""
7919,9430,"end","exp",28500,0,0,"both","",-1,0,""
7920,9430,"end","item",2022075,25,0,"both","",-1,0,""
7921,9430,"end","item",4000213,-100,0,"both","",-1,0,""
7922,9431,"end","item",4031322,-1,0,"both","",-1,0,""
7923,9431,"end","item",4031323,-1,0,"both","",-1,0,""
7924,9431,"end","item",4031324,-1,0,"both","",-1,0,""
7925,9431,"end","item",2022075,12,0,"both","",-1,6,""
7926,9431,"end","item",2022076,10,0,"both","",-1,2,""
7927,9431,"end","item",2022077,6,0,"both","",-1,2,""
7928,9431,"end","item",2022078,4,0,"both","",-1,2,""
7929,9431,"end","item",1002663,1,0,"both","",-1,6,""
7930,9440,"end","exp",500,0,0,"both","",-1,0,""
7931,9440,"end","item",4000004,-100,0,"both","",-1,0,""
7932,9440,"end","item",2000000,30,0,"both","",-1,0,""
7933,9441,"end","exp",1000,0,0,"both","",-1,0,""
7934,9441,"end","item",2001000,25,0,"both","",-1,0,""
7935,9442,"end","exp",5000,0,0,"both","",-1,0,""
7936,9442,"end","item",4000086,-100,0,"both","",-1,0,""
7937,9442,"end","item",2000002,30,0,"both","",-1,0,""
7938,9443,"end","exp",8500,0,0,"both","",-1,0,""
7939,9443,"end","item",2001001,25,0,"both","",-1,1,""
7940,9443,"end","item",2001000,20,0,"both","",-1,1,""
7941,9443,"end","item",2001002,15,0,"both","",-1,1,""
7942,9444,"end","exp",7300,0,0,"both","",-1,0,""
7943,9444,"end","item",4000185,-100,0,"both","",-1,0,""
7944,9444,"end","item",2000006,30,0,"both","",-1,0,""
7945,9445,"end","exp",38000,0,0,"both","",-1,0,""
7946,9445,"end","item",2001001,50,0,"both","",-1,1,""
7947,9445,"end","item",2001000,40,0,"both","",-1,1,""
7948,9445,"end","item",2001002,35,0,"both","",-1,1,""
7949,9450,"end","mesos",100000,0,0,"both","",-1,0,""
7950,9450,"end","item",4000016,-100,0,"both","",-1,0,""
7951,9450,"end","item",4000004,-50,0,"both","",-1,0,""
7952,9451,"end","mesos",200000,0,0,"both","",-1,0,""
7953,9451,"end","item",4000024,-80,0,"both","",-1,0,""
7954,9451,"end","item",4000020,-100,0,"both","",-1,0,""
7955,9470,"end","exp",2100,0,0,"both","",-1,0,""
7956,9470,"end","item",4003004,-50,0,"both","",-1,0,""
7957,9470,"end","item",4003005,-20,0,"both","",-1,0,""
7958,9470,"end","item",4010006,8,0,"both","",-1,4,""
7959,9470,"end","item",4020008,6,0,"both","",-1,4,""
7960,9470,"end","item",2002007,50,0,"both","",-1,4,""
7961,9470,"end","item",2002008,50,0,"both","",-1,4,""
7962,9470,"end","item",2002009,50,0,"both","",-1,4,""
7963,9470,"end","item",2002010,50,0,"both","",-1,4,""
7964,9470,"end","item",2040504,1,0,"both","",-1,1,""
7965,9470,"end","item",2040601,1,0,"both","",-1,1,""
7966,9470,"end","item",2040401,1,0,"both","",-1,1,""
7967,9470,"end","item",2040001,1,0,"both","",-1,1,""
7968,9471,"end","exp",12500,0,0,"both","",-1,0,""
7969,9471,"end","item",4000051,-70,0,"both","",-1,0,""
7970,9471,"end","item",4000052,-10,0,"both","",-1,0,""
7971,9471,"end","item",4004000,4,0,"both","",-1,200,""
7972,9471,"end","item",4004001,4,0,"both","",-1,200,""
7973,9471,"end","item",4004002,4,0,"both","",-1,200,""
7974,9471,"end","item",4004003,4,0,"both","",-1,200,""
7975,9471,"end","item",2020013,30,0,"both","",-1,300,""
7976,9471,"end","item",2020014,30,0,"both","",-1,300,""
7977,9471,"end","item",2040901,1,0,"both","",-1,100,""
7978,9471,"end","item",2040801,1,0,"both","",-1,100,""
7979,9471,"end","item",2041022,1,0,"both","",-1,1,""
7980,9472,"end","exp",1500,0,0,"both","",-1,0,""
7981,9472,"end","item",4000017,-1,0,"both","",-1,0,""
7982,9472,"end","item",2100028,1,0,"both","",-1,0,""
7983,9473,"end","exp",700,0,0,"both","",-1,0,""
7984,9473,"end","item",4000017,-1,0,"both","",-1,0,""
7985,9473,"end","item",2100028,1,0,"both","",-1,0,""
7986,9474,"end","exp",12000,0,0,"both","",-1,0,""
7987,9474,"end","item",4000035,-20,0,"both","",-1,0,""
7988,9474,"end","item",2100029,1,0,"both","",-1,0,""
7989,9475,"end","exp",7600,0,0,"both","",-1,0,""
7990,9475,"end","item",4000035,-20,0,"both","",-1,0,""
7991,9475,"end","item",2100029,1,0,"both","",-1,0,""
7992,9476,"end","exp",47200,0,0,"both","",-1,0,""
7993,9476,"end","item",4000208,-70,0,"both","",-1,0,""
7994,9476,"end","item",4000206,-30,0,"both","",-1,0,""
7995,9476,"end","item",4000207,-30,0,"both","",-1,0,""
7996,9476,"end","item",2100030,1,0,"both","",-1,0,""
7997,9477,"end","exp",33500,0,0,"both","",-1,0,""
7998,9477,"end","item",4000208,-70,0,"both","",-1,0,""
7999,9477,"end","item",4000206,-30,0,"both","",-1,0,""
8000,9477,"end","item",4000207,-30,0,"both","",-1,0,""
8001,9477,"end","item",2100030,1,0,"both","",-1,0,""
8002,9490,"end","exp",250,0,0,"both","",-1,0,""
8003,9491,"end","exp",500,0,0,"both","",-1,0,""
8004,9491,"end","item",2022014,-1,0,"both","",-1,0,""
8005,9492,"end","exp",500,0,0,"both","",-1,0,""
8006,9492,"end","item",2022021,-1,0,"both","",-1,0,""
8007,9493,"end","exp",1200,0,0,"both","",-1,0,""
8008,9494,"end","exp",250,0,0,"both","",-1,0,""
8009,9495,"end","exp",1200,0,0,"both","",-1,0,""
8010,9495,"end","item",4000187,-100,0,"both","",-1,0,""
8011,9496,"end","exp",100,0,0,"both","",-1,0,""
8012,9497,"end","exp",1200,0,0,"both","",-1,0,""
8013,9498,"end","exp",250,0,0,"both","",-1,0,""
8014,9499,"end","exp",100,0,0,"both","",-1,0,""
8015,9503,"end","exp",800,0,0,"both","",-1,0,""
8016,9503,"end","item",4031302,-10,0,"both","",-1,0,""
8017,9503,"end","item",2022074,10,0,"both","",-1,0,""
8018,9504,"end","exp",11000,0,0,"both","",-1,0,""
8019,9504,"end","item",4031321,-20,0,"both","",-1,0,""
8020,9504,"end","item",2022074,20,0,"both","",-1,0,""
8021,9505,"end","exp",200,0,0,"both","",-1,0,""
8022,9506,"end","exp",300,0,0,"both","",-1,0,""
8023,9507,"start","exp",500,0,0,"both","",-1,0,""
8024,9507,"end","exp",500,0,0,"both","",-1,0,""
8025,9508,"end","exp",800,0,0,"both","",-1,0,""
8026,9509,"end","exp",1100,0,0,"both","",-1,0,""
8027,9510,"end","exp",1200,0,0,"both","",-1,0,""
8028,9511,"end","exp",1400,0,0,"both","",-1,0,""
8029,9511,"end","item",4000199,-50,0,"both","",-1,0,""
8030,9512,"end","exp",250,0,0,"both","",-1,0,""
8031,9513,"end","exp",500,0,0,"both","",-1,0,""
8032,9513,"end","item",1302058,1,0,"both","",-1,0,""
8033,9514,"end","exp",500,0,0,"both","",-1,0,""
8034,9514,"end","item",2022097,10,0,"both","",-1,0,""
8035,9520,"end","exp",700,0,0,"both","",-1,0,""
8036,9520,"end","item",2022043,3,0,"both","",-1,0,""
8037,9520,"end","item",4000002,-100,0,"both","",-1,0,""
8038,9521,"end","exp",500,0,0,"both","",-1,0,""
8039,9521,"end","item",4000002,-100,0,"both","",-1,0,""
8040,9521,"end","item",2022043,3,0,"both","",-1,0,""
8041,9522,"end","exp",5200,0,0,"both","",-1,0,""
8042,9522,"end","item",2022043,5,0,"both","",-1,0,""
8043,9522,"end","item",4000035,-100,0,"both","",-1,0,""
8044,9523,"end","exp",3800,0,0,"both","",-1,0,""
8045,9523,"end","item",2022043,5,0,"both","",-1,0,""
8046,9523,"end","item",4000035,-100,0,"both","",-1,0,""
8047,9524,"end","exp",18900,0,0,"both","",-1,0,""
8048,9524,"end","item",4000205,-100,0,"both","",-1,0,""
8049,9524,"end","item",2022043,10,0,"both","",-1,0,""
8050,9525,"end","exp",17100,0,0,"both","",-1,0,""
8051,9525,"end","item",2022043,10,0,"both","",-1,0,""
8052,9525,"end","item",4000205,-100,0,"both","",-1,0,""
8053,9526,"end","exp",12000,0,0,"both","",-1,0,""
8054,9526,"end","item",2022043,-30,0,"both","",-1,0,""
8055,9526,"end","item",4010000,5,0,"both","",-1,1,""
8056,9526,"end","item",4010001,5,0,"both","",-1,1,""
8057,9526,"end","item",4010002,5,0,"both","",-1,1,""
8058,9526,"end","item",4010003,5,0,"both","",-1,1,""
8059,9526,"end","item",4010004,5,0,"both","",-1,1,""
8060,9526,"end","item",4010005,5,0,"both","",-1,1,""
8061,9526,"end","item",4010006,5,0,"both","",-1,1,""
8062,9526,"end","item",2000000,30,0,"both","",-1,1,""
8063,9526,"end","item",2000001,30,0,"both","",-1,1,""
8064,9526,"end","item",2000002,20,0,"both","",-1,1,""
8065,9526,"end","item",2000003,30,0,"both","",-1,1,""
8066,9527,"end","exp",25600,0,0,"both","",-1,0,""
8067,9527,"end","item",2022043,-50,0,"both","",-1,0,""
8068,9527,"end","item",4004000,1,0,"both","",-1,1,""
8069,9527,"end","item",4004001,1,0,"both","",-1,1,""
8070,9527,"end","item",4004002,1,0,"both","",-1,1,""
8071,9527,"end","item",4004003,1,0,"both","",-1,1,""
8072,9527,"end","item",2000008,30,0,"both","",-1,1,""
8073,9527,"end","item",2000009,20,0,"both","",-1,1,""
8074,9527,"end","item",2000010,30,0,"both","",-1,1,""
8075,9527,"end","item",2000011,10,0,"both","",-1,1,""
8076,9527,"end","item",2000007,30,0,"both","",-1,1,""
8077,9528,"end","exp",44200,0,0,"both","",-1,0,""
8078,9528,"end","item",2022043,-100,0,"both","",-1,0,""
8079,9528,"end","item",2020012,20,0,"both","",-1,1,""
8080,9528,"end","item",2020013,15,0,"both","",-1,1,""
8081,9528,"end","item",2020014,20,0,"both","",-1,1,""
8082,9528,"end","item",2020015,15,0,"both","",-1,1,""
8083,9528,"end","item",4004000,2,0,"both","",-1,1,""
8084,9528,"end","item",4004001,2,0,"both","",-1,1,""
8085,9528,"end","item",4004002,2,0,"both","",-1,1,""
8086,9528,"end","item",4004003,2,0,"both","",-1,1,""
8087,9630,"end","mesos",100000,0,0,"both","",-1,0,""
8088,9630,"end","item",4000016,-100,0,"both","",-1,0,""
8089,9630,"end","item",4000004,-50,0,"both","",-1,0,""
8090,9631,"end","mesos",200000,0,0,"both","",-1,0,""
8091,9631,"end","item",4000024,-80,0,"both","",-1,0,""
8092,9631,"end","item",4000020,-100,0,"both","",-1,0,""
8093,9632,"end","mesos",100000,0,0,"both","",-1,0,""
8094,9632,"end","item",4000016,-100,0,"both","",-1,0,""
8095,9632,"end","item",4000004,-50,0,"both","",-1,0,""
8096,9633,"end","mesos",200000,0,0,"both","",-1,0,""
8097,9633,"end","item",4000024,-80,0,"both","",-1,0,""
8098,9633,"end","item",4000020,-100,0,"both","",-1,0,""
8099,9635,"end","mesos",100000,0,0,"both","",-1,0,""
8100,9635,"end","item",4000016,-100,0,"both","",-1,0,""
8101,9635,"end","item",4000004,-50,0,"both","",-1,0,""
8102,9636,"end","mesos",200000,0,0,"both","",-1,0,""
8103,9636,"end","item",4000024,-80,0,"both","",-1,0,""
8104,9636,"end","item",4000020,-100,0,"both","",-1,0,""
8105,9637,"end","mesos",100000,0,0,"both","",-1,0,""
8106,9637,"end","item",4000016,-100,0,"both","",-1,0,""
8107,9637,"end","item",4000004,-50,0,"both","",-1,0,""
8108,9638,"end","mesos",200000,0,0,"both","",-1,0,""
8109,9638,"end","item",4000024,-80,0,"both","",-1,0,""
8110,9638,"end","item",4000020,-100,0,"both","",-1,0,""
8111,9640,"end","exp",9800,0,0,"both","",-1,0,""
8112,9640,"end","mesos",1000,0,0,"both","",-1,0,""
8113,9640,"end","item",2000002,35,0,"both","",-1,100,""
8114,9640,"end","item",2000003,50,0,"both","",-1,100,""
8115,9640,"end","item",2000009,35,0,"both","",-1,100,""
8116,9640,"end","item",2000010,50,0,"both","",-1,100,""
