"object_type",objectid,"label"
"item",1442053,"Pink Flower Tube"
"item",1452048,"Pink Flower Tube"
"item",1462043,"Pink Flower Tube"
"item",1472058,"Pink Flower Tube"
"item",1482025,"Pink Flower Tube"
"item",1492026,"Pink Flower Tube"
"item",1041132,"Pink Frill Camisole"
"item",1061112,"Pink Frill Pajama Bottom"
"item",1002292,"Pink Frill Pajama Hat"
"item",1041113,"Pink Frill Pajama Top"
"item",1061148,"Pink Frill Swim Skirt"
"item",1102084,"Pink Gaia Cape"
"item",1072219,"Pink Golashes"
"item",1072136,"Pink Goldrunners"
"item",1072140,"Pink Goldwind Shoes"
"item",1062114,"Pink Heart Shorts"
"item",1042163,"Pink Heart T-Shirt & Muffler"
"item",1042004,"Pink Hooded Vest"
"item",1002440,"Pink Jelly Cap"
"item",1002035,"Pink Jester"
"item",1051071,"Pink Kimono"
"item",1002710,"Pink Kitty Hat"
"item",1002421,"Pink Knitted Beanie"
"item",1002360,"Pink Knitted Gumball"
"item",1802004,"Pink Laced Cap"
"item",1112211,"Pink Lady Quote Ring"
"item",1112214,"Pink Lady Quote Ring 2"
"item",1061135,"Pink Layered Skirt"
"item",4031584,"Pink Leaf of Transformation"
"item",1082178,"Pink Marker"
"item",1051087,"Pink Mesoranger"
"npc",2041012,"Pink Mesoranger"
"item",1040140,"Pink Mimi Blouse"
"item",1041005,"Pink Mimi Blouse"
"item",1002920,"Pink Mini Hat"
"item",1060122,"Pink Miniskirt"
"item",1061004,"Pink Miniskirt"
"item",1002103,"Pink Moon Conehat"
"item",1041102,"Pink Mystique"
"item",1061101,"Pink Mystique Pants"
"item",1001003,"Pink Nurse Hat"
"item",1071004,"Pink Nurse Shoes"
"item",1051059,"Pink Nurse Uniform"
"item",1102052,"Pink Nymph Wing"
"item",1052010,"Pink Overall"
"item",4000534,"Pink Perfume"
"mob",4300004,"Pink Perfume"
"mob",4300005,"Pink Perfume"
"item",1051108,"Pink Picnic Dress"
"item",1002302,"Pink Picnic Hat"
"item",1042075,"Pink Pluto T"
"item",1072394,"Pink Polka-Dotted Boots"
"item",4001097,"Pink Primrose Seed"
"item",1041039,"Pink Qi Pao"
"item",1112200,"Pink Quote Ring"
"item",1702017,"Pink Rabbit Puppet"
"item",1102060,"Pink Ribbon"
"item",1002887,"Pink Ribbon Hairband"
"item",1702103,"Pink Ribbon Umbrella"
"item",1041131,"Pink Ribboned Janie"
"item",2022037,"Pink Rice Cake"
"item",1052042,"Pink Robot Pilotgear"
"item",1902038,"Pink Scooter"
"item",1912031,"Pink Scooter Key"
"item",1422030,"Pink Seal Cushion"
"item",3010007,"Pink Seal Cushion"
"item",1702188,"Pink Seraphim"
"item",1702074,"Pink Shiner Crossbow"
"item",1042091,"Pink Skull Hooded Vest"
"item",1072246,"Pink Sneakers"
"item",1062019,"Pink Snowboard Pants"
"item",1042016,"Pink Snowboard Top"
"item",1002928,"Pink Star Beanie"
"item",1042141,"Pink Star Glow"
"item",3992011,"Pink Star Miniature Bulb"
"item",1041004,"Pink Starry Shirt"
"item",1051118,"Pink Strapless Bikini"
"item",1042044,"Pink Striped Rugby Tee"
"item",1022055,"Pink Sunglasses"
"item",1042187,"Pink Sweater"
"item",1041046,"Pink Tanktop"
"mob",9200017,"Pink Tanny"
"mob",3110101,"Pink Teddy"
"item",4080008,"Pink Teddy & Trixter Omok Set"
"item",2382004,"Pink Teddy Card"
"item",1040131,"Pink Tie Casual Suit"
"item",1041090,"Pink Top"
"item",1040143,"Pink Top [m]"
"item",1702011,"Pink Toy Hammer"
"item",1021000,"Pink Toy Shades"
"item",1041111,"Pink Trainer Jacket"
"item",1061074,"Pink Trainer Pants"
"item",1061110,"Pink Training Shorts"
"item",1002410,"Pink Turban"
"item",1041136,"Pink Vest Blouse"
"item",4031025,"Pink Viola"
"item",5140002,"Pink VIP Store Permit"
"item",1072055,"Pink Whitebottom Boots"
"item",1102138,"Pink wing bag"
"item",1102069,"Pink Wings"
"item",1042054,"Pink Wool Jacket"
"item",4031352,"Pink Yeti Doll"
"item",1002522,"Pink-Dotted Hairband"
"item",1041137,"Pink-Dotted Top"
"item",1032014,"Pink-Flowered Earrings"
"item",1112204,"Pink-Flowered Quote Ring"
"item",1061138,"Pink-Hearted Hot Pants"
"item",1112201,"Pink-Hearted Quote Ring"
"item",1062053,"Pink-Lined Shorts"
"item",1112105,"Pink-Ribboned Label Ring"
"item",1112206,"Pink-Ribboned Quote Ring"
"item",1051160,"Pink-Striped Dress"
"item",5240024,"Pinky DrumStick"
"npc",10000,"Pio"
"quest",1020,"Pio and the Recycling"
"quest",1008,"Pio's Collecting Recycled Goods"
"item",5021013,"Pirate Bomb"
"item",2385010,"Pirate Card"
"item",1102152,"Pirate Emblem Flag"
"item",4001119,"Pirate Map"
"npc",9201127,"Pirate Statue"
"quest",3814,"Pirate's Map"
"item",1492014,"Pirate's Pistol"
"skill",5121008,"Pirate's Rage"
"npc",1081001,"Pison"
"item",1492000,"Pistol"
"item",2020003,"Pizza"
"item",1702096,"Pizza Pan"
"item",1062105,"Plaid Roll-Up Jeans"
"item",4000105,"Plane Controller"
"mob",3230304,"Planey"
"item",2382034,"Planey Card"
"item",2109005,"Plant a Rose Thorn"
"item",4031147,"Plant Fossil"
"item",4031150,"Plant Sample"
"quest",2116,"Planting Trees"
"item",1702154,"Plasma Saber"
"item",1332021,"Plastic Bottle"
"item",4000100,"Plastic Crown"
"item",1702003,"Plastic Slingshot"
"item",5021022,"Plate Throwing Star"
"mob",4230120,"Plateon"
"mob",9500372,"Plateon"
"item",2382061,"Plateon Card"
"item",4000121,"Plateon's Helmet"
"mob",4230114,"Platoon Chronos"
"mob",9300230,"Platoon Chronos"
"item",2382049,"Platoon Chronos Card"
"mob",9300016,"Platoon Cronos"
"mob",9500146,"Play Seal"
"item",5010010,"Play with Me"
"quest",1005,"Please bring this letter to Lucas - Letter for Lucas"
"quest",1006,"Please bring this letter to Lucas - Lucas' Reply"
"item",1061126,"Plitz Skirt"
"item",4000193,"Plow"
"mob",9600007,"Plow Ox"
"item",4000365,"Plug"
"item",1322009,"Plunger"
"item",2022499,"Point Improvement Treasure Chest"
"item",2022500,"Point Increase Treasure Chest"
"item",1042093,"Pointed Double Coat"
"item",1322011,"Pointed Shovel"
"skill",14111006,"Poison Bomb"
"skill",2101005,"Poison Breath"
"mob",9300175,"Poison Flower"
"mob",9300176,"Poison Golem"
"mob",9300180,"Poison Golem"
"mob",9300177,"Poison Golem Level 2"
"mob",9300178,"Poison Golem Level 3"
"item",1142050,"Poison Golem Vanquisher Medal"
"item",2388039,"Poison Golme Card"
"skill",2111003,"Poison Mist"
"item",1382015,"Poison Mushroom"
"mob",3300001,"Poison Mushroom"
"item",4000500,"Poison Mushroom Cap"
"item",2382093,"Poison Mushroom Card"
"mob",4230201,"Poison Poopa"
"item",2382044,"Poison Poopa Card"
"item",4000159,"Poison Poopa's Poisonous Spikes"
"item",4000507,"Poison Spore"
"mob",9501005,"Poisoned"
"mob",9300172,"Poisoned Lord Tree"
"mob",9300174,"Poisoned Spright"
"mob",9300173,"Poisoned Stone Bug"
"item",2011000,"Poisonous Mushroom"
"item",4000176,"Poisonous Mushroom"
"item",1042060,"Pola Sweater"
"item",1002484,"Polar Bear Hat"
"npc",9001004,"Polar bear Hoop"
"npc",9001003,"Polar bear Nell"
"npc",9001002,"Polar bear Poch"
"npc",9001005,"Polar bear Poch"
"npc",9001006,"Polar bear Poch"
"item",1442000,"Pole Arm"
"skill",1301005,"Pole Arm Booster"
"skill",1311002,"Pole Arm Crusher"
"item",4131007,"Pole Arm Forging Manual"
"item",4130009,"Pole Arm Forging Stimulator"
"skill",1300001,"Pole Arm Mastery"
"skill",21001003,"Polearm Booster"
"skill",21100000,"Polearm Mastery"
"npc",2082007,"Policeman"
"item",1022033,"Politician Glasses"
"item",4001240,"Polluted Item"
"item",4001238,"Polluted Rock"
"quest",2108,"POLLUTED! <1-Evil Eye>"
"quest",2114,"POLLUTED! <1-Evil Eye>"
"quest",2109,"POLLUTED! <2-Curse Eye>"
"quest",2115,"POLLUTED! <2-Curse Eye>"
"quest",2110,"POLLUTED! <3-Jr. Boogie>"
"npc",9250005,"Pond"
"npc",9120017,"Poni Chai"
"npc",9250000,"Ponlaa"
"item",5021014,"Poo Stars"
"item",1702043,"Poo Stick"
"item",1432048,"Pooh Pooh Shovel"
"mob",4230200,"Poopa"
"mob",9410018,"Poopa"
"item",2382043,"Poopa Card"
"item",4000158,"Poopa Egg"
"item",4031265,"Pooper's DNA Sample"
"npc",9250014,"Pooyai Lee"
"item",1022057,"Pop-Eye"
"npc",9120014,"Popo"
"item",4001189,"Poppin"
"item",1702230,"Popsicle Sword"
"npc",1092013,"Porchay"
"item",4031858,"Porchay's Letter"
"item",5000039,"Porcupine"
"item",4000290,"Porcupine Spine"
"item",1802047,"Porcupine Sunglasses"
"item",5240004,"Porgy"
"item",4001357,"Pork"
"item",4032453,"Pork"
"item",4031588,"Pork of Loneliness"
"npc",9250010,"Pornsak"
"item",4031355,"Porridge"
"npc",2050013,"Porter"
"quest",8083,"Porter's Challenge"
"quest",6212,"Porter's Durable Battery"
"item",4031126,"Porter's Letter"
"item",4220150,"Portrait of a Yeti  "
"item",4220149,"Portrait of an Octopus  "
"item",4220148,"Portrait of an Orange Mushroom  "
"item",1050114,"Poseidon Armor"
"mob",9400648,"Possessed Bear Doll"
"mob",9400650,"Possessed Bear Doll"
"mob",9400652,"Possessed Bear Doll"
"mob",9400649,"Possessed Rabbit Doll"
"mob",9400651,"Possessed Rabbit Doll"
"mob",9400653,"Possessed Rabbit Doll"
"item",4001333,"Pot"
"item",4031629,"Pot"
"item",2010006,"Pot of Honey"
"item",4031185,"Pot of Honey"
"item",4031856,"Potent Power Crystal"
"item",4031857,"Potent Wind Crystal"
"item",2210010,"Potion of Transformation"
"item",2210011,"Potion of Transformation"
"item",4032497,"Potter"
"npc",2092100,"Potter"
"item",2270001,"Pouch"
"item",4000169,"Pounder"
"item",4001128,"Powder keg"
"item",4031421,"Powder Sugar"
"npc",1012118,"Power B. Fore"
"npc",1012119,"Power B. Fore"
"npc",1022104,"Power B. Fore"
"npc",1022105,"Power B. Fore"
"npc",1032113,"Power B. Fore"
"npc",1032114,"Power B. Fore"
"npc",1052113,"Power B. Fore"
"npc",1052114,"Power B. Fore"
"npc",1095001,"Power B. Fore"
"npc",1095002,"Power B. Fore"
"item",4032457,"Power B. Fore's Certificate of Training"
"item",2022616,"Power Buff Lv. 1"
"item",2022617,"Power Buff Lv. 2"
"skill",1311007,"Power Crash"
"item",4005000,"Power Crystal"
"item",4004000,"Power Crystal Ore"
"item",2000005,"Power Elixir"
"item",2000019,"Power Elixir"
"item",2002013,"Power Elixir"
"item",2022176,"Power Elixir"
"item",2022457,"Power Elixir"
"skill",1011,"Power Explosion"
"skill",1101007,"Power Guard"
"skill",1201007,"Power Guard"
"skill",3101003,"Power Knock-Back"
"skill",3201003,"Power Knock-Back"
"item",1002949,"Power Mane"
"item",4140300,"Power of Moon"
"item",4140301,"Power of Star"
"item",2022257,"Power of the Glowing Rock"
"item",1702177,"Power Pesticide"
"item",2022266,"Power Punch"
"item",2022296,"Power Scream"
"skill",1121002,"Power Stance"
"skill",1221002,"Power Stance"
"skill",1321002,"Power Stance"
"skill",1001004,"Power Strike"
"skill",11001002,"Power Strike"
"item",1142001,"PQ Mania Medal"
"item",1062096,"Practical Linen Trousers"
"npc",2096000,"Practice Chart"
"item",1442077,"Practice Polearm"
"item",4001174,"Practice Shoes"
"item",4031966,"Practice Shoes Order Form"
"item",1061068,"Pre-School Uniform Skirt"
"item",1040078,"Pre-School Uniform Top"
"item",1041073,"Pre-School Uniform Top"
"item",4031375,"Premium Cathedral Reservation Receipt "
"item",4031376,"Premium Chapel Reservation Receipt"
"item",4280002,"Premium Gold Box"
"item",5490002,"Premium Gold Master Key"
"map",190000000,"Premium Road - Another Sanctuary"
"map",190000001,"Premium Road - Breathing Sanctuary I"
"map",190000002,"Premium Road - Breathing Sanctuary II"
"map",195030000,"Premium Road - Cargo Hunting Ground"
"map",195000000,"Premium Road - Dangerous Ant-Hole"
"map",192000000,"Premium Road - Dry Rocky Mountain"
"map",192000001,"Premium Road - Dry Rocky Mountain II"
"map",195010000,"Premium Road - Evil Eye's Cave"
"map",193000000,"Premium Road - Kerning City Internet Cafe"
"map",196010000,"Premium Road - The Chilly Cliff"
"map",196000000,"Premium Road - The Chilly Hill"
"map",195020000,"Premium Road - The Lightless Cave"
"map",191000000,"Premium Road - The Monkey Forest"
"map",191000001,"Premium Road - Tree Dungeon"
"map",197000000,"Premium Road - Windy Terrace I"
"map",197010000,"Premium Road - Windy Terrace II"
"item",4280003,"Premium Silver Box"
"item",5490003,"Premium Silver Master Key"
"item",1052029,"Premium Trenchcoat"
"item",4211002,"Premium wedding invitation"
"item",4212002,"Premium wedding invitation"
"item",4214002,"Premium wedding receipt"
"item",5251006,"Premium Wedding Ticket"
"item",5251003,"Premium Wedding Ticket (Cathedral)"
"item",5251002,"Premium Wedding Ticket (Chapel)"
"item",1040123,"Prep School Uniform"
"item",1060112,"Prep School Uniform Pants"
"item",1051099,"Prep Uniform"
"quest",28120,"Preparing for Cody's 4 Year Anniversary Party!"
"quest",28121,"Preparing for Cody's 4 Year Anniversary Party!"
"quest",28122,"Preparing for Cody's 4 Year Anniversary Party!"
"quest",10349,"Preparing for the Arrival"
"quest",3071,"Preparing For the Revival - The Secrets Behind the Contract of Darkness"
"item",1042131,"Preppy Black Vest"
"item",1042147,"Preppy Knit Vest"
"item",1060067,"Preschool Pants"
"quest",6340,"Presence of Mind"
"item",1051179,"Pretty Girl"
"item",2022306,"Primal Brew"
"item",4001256,"Primal Claw"
"item",4032512,"Primary Clue to the Case"
"item",1482004,"Prime Hands"
"item",1482015,"Prime Hands"
"mob",3300008,"Prime Minister"
"item",4032387,"Prime Minister Emblem"
"item",2388070,"Prime Minister Mushroom Card"
"item",2100163,"Prime Minister Summoning Bag"
"mob",5250002,"Primitive Boar"
"item",2383058,"Primitive Boar Card"
"npc",1300006,"Prince Giuseppe"
"item",1052079,"Prince of Darkness"
"item",1802026,"Prince Pepe"
"item",1051149,"Princess Dress"
"item",1051154,"Princess Isis"
"item",1050147,"Princess Korean Traditional Costume"
"item",1001017,"Princess Tiara"
"item",1042097,"Print layered Hoody"
"item",1062027,"Prisoner Pants"
"item",1042025,"Prisoner Top"
"item",5210000,"Pro-Adult Ticket"
"item",5210001,"Pro-Adult Ticket"
"item",5210002,"Pro-Adult Ticket"
"item",5210003,"Pro-Adult Ticket"
"item",5210004,"Pro-Adult Ticket"
"item",5210005,"Pro-Adult Ticket"
"item",1072251,"Pro-Cat Sticker"
"item",4003001,"Processed Wood"
"npc",9201052,"Professor Foxwit"
"item",4032125,"Proof of Ability"
"item",4032126,"Proof of Ability"
"item",4032127,"Proof of Ability"
"item",4032128,"Proof of Ability"
"item",4032129,"Proof of Ability"
"item",4032096,"Proof of Exam"
"item",4032097,"Proof of Exam"
"item",4032098,"Proof of Exam"
"item",4032099,"Proof of Exam"
"item",4032100,"Proof of Exam"
"item",4031367,"Proof of Love"
"item",4031368,"Proof of Love"
"item",4031369,"Proof of Love"
"item",4031370,"Proof of Love"
"item",4031371,"Proof of Love"
"item",4031372,"Proof of Love"
"item",4032120,"Proof of Qualification"
"item",4032121,"Proof of Qualification"
"item",4032122,"Proof of Qualification"
"item",4032123,"Proof of Qualification"
"item",4032124,"Proof of Qualification"
"item",4000412,"Proof of Training"
"item",4000103,"Propeller"
"mob",3230303,"Propelly"
"item",2382031,"Propelly Card"
"quest",8031,"Protect Lucas's Farm"
"quest",7103,"Protect Ludibrium - Papulatus"
"quest",7100,"Protect Ludibrium - Protect Ludibrium"
"quest",7101,"Protect Ludibrium - The Replacement Time Energy"
"quest",7102,"Protect Ludibrium - The Time Sphere"
"quest",3064,"Protect Nero!"
"quest",3806,"Protecting the Peach Farm - Collecting Peach Seeds"
"quest",3805,"Protecting the Peach Farm - Eliminating the Spirited Monkeys"
"item",2022429,"Protective Shield"
"quest",29932,"Protector of Pharaoh"
"item",1142142,"Protector of Pharaoh Medal"
"item",1032033,"Protector Rock"
"mob",8120103,"Prototype Lord"
"item",4000553,"Prototype Lord Propulsion System"
"item",1482008,"Psycho Claw"
"mob",9400558,"Psycho Jack"
"quest",4955,"Psycho Jack"
"mob",9400557,"Psycho Jack Box"
"item",4032333,"Puberty Wolf Vitamins"
"npc",1202007,"Pucci"
"quest",21600,"Pucci's Request"
"mob",6230101,"Puco"
"npc",1202010,"Pudin"
"npc",1202002,"Puen"
"item",1002032,"Puffy Brown Hat"
"item",1082247,"Puffy Ram Gloves"
"item",1002796,"Puffy Ram Hat"
"item",1072367,"Puffy Ram Shoes"
"item",1102175,"Puffy Ram Wings"
"npc",1202003,"Puir"
"npc",1202001,"Puka"
"item",4000514,"Puma Bones of the Brave One"
"item",5010023,"Pumping Heart"
"item",4031419,"Pumpkin"
"item",1302034,"Pumpkin Basket"
"item",1302062,"Pumpkin Basket (2006 SE)"
"item",5021012,"Pumpkin Bomb"
"item",1052172,"Pumpkin Clothes"
"item",1002839,"Pumpkin Hat"
"item",4001350,"Pumpkin Head"
"item",1002544,"Pumpkin Headgear"
"item",4031833,"Pumpkin Juice"
"mob",9500192,"Pumpkin Knight"
"item",1402044,"Pumpkin Lantern"
"item",2022113,"Pumpkin Pie"
"item",2022255,"Pumpkin Pieces"
"item",1432013,"Pumpkin Spear"
"item",2022246,"Pumpkin Taffy"
"item",4031816,"Pumpkin Taffy"
"mob",6300003,"Punco"
"npc",1200001,"Puno"
"npc",1202006,"Puo"
"npc",1093000,"Pupa"
"skill",3111002,"Puppet"
"skill",3211002,"Puppet"
"skill",13111004,"Puppet"
"mob",9300024,"Puppet Golem"
"item",1102157,"Puppet Strings"
"mob",9300285,"Puppeteer"
"mob",9300344,"Puppeteer"
"mob",9300345,"Puppeteer"
"mob",9300346,"Puppeteer"
"item",4032322,"Puppeteer Document"
"item",4032341,"Puppeteer Document"
"item",2100140,"Puppeteer Summong Sack"
"item",2100111,"Puppeteer Summoning Sack"
"item",2100138,"Puppeteer Summoning Sack"
"item",2100139,"Puppeteer Summoning Sack"
"item",1002969,"Puppy Ears"
"item",1072257,"Puppy Slippers"
"item",4032277,"Pure Large Sprout"
"item",4032275,"Pure Normal Sprout  "
"item",2430009,"Pure Perfume"
"item",4032271,"Pure Small Sprout  "
"item",4032276,"Pure Sprout  "
"item",2022000,"Pure Water"
"item",4031345,"Pure Water of Protection"
"npc",1200002,"Puri Puri"
"item",2270004,"Purification Marble"
"item",2012004,"Purified Honey"
"npc",1032009,"Purin"
"npc",1200003,"Puro"
"npc",1200004,"Puro"
"npc",1200005,"Puro"
"npc",1200006,"Puro"
"item",1102042,"Purple Adventurer Cape"
"item",1041017,"Purple Arianne"
"item",1061012,"Purple Arianne Skirt"
"item",1051009,"Purple Avenger"
"item",1022017,"Purple Aviator Shades"
"item",1002395,"Purple Bandana"
"item",1002448,"Purple Bandana"
"item",1702081,"Purple Blazing Sword"
"item",1001042,"Purple Bride's Veil"
"item",1072155,"Purple Carzen Boots"
"item",1002634,"Purple Cast Linen"
"item",1072432,"Purple Christmas Sock"
"item",1082154,"Purple Ciara"
"item",1051004,"Purple Doroness Robe"
"item",1051173,"Purple Dorothy Dress"
"item",1051057,"Purple Enigma"
"item",1072178,"Purple Enigma Shoes"
"item",1061034,"Purple Fairy Skirt"
"item",1041041,"Purple Fairy Top"
"item",1002952,"Purple Flower Headwrap"
"mob",9400553,"Purple Flying Book"
"item",1051110,"Purple Frill One Piece"
"item",1102086,"Purple Gaia Cape"
"item",1002273,"Purple Galaxy"
"item",4001235,"Purple Gift Box"
"item",1102032,"Purple Giles Cape"
"item",1072142,"Purple Goldwind Shoes"
"item",1072131,"Purple Goni Shoes"
"item",2022249,"Purple Gummy Slime"
"item",4031819,"Purple Gummy Slime"
"item",1062089,"Purple Heart Boxers"
"item",5240009,"Purple Heart Pudding"
"item",1082129,"Purple Imperial"
"item",1072020,"Purple Jewelry Boots"
"item",1051081,"Purple Kimono"
"item",1002353,"Purple Knitted Hat"
"item",1082119,"Purple Larceny"
"item",4031583,"Purple Leaf of Transformation"
"item",4000419,"Purple Liquid"
"item",1041123,"Purple Lucida"
"item",1061122,"Purple Lucida Skirt"
"item",4032577,"Purple Mardi Gras Feather"
"item",1012182,"Purple Mardi Gras Mask"
"item",1082177,"Purple Marker"
"item",1051023,"Purple Moonlight"
"item",1082022,"Purple Morrican"
"item",1041100,"Purple Mystique"
"item",1061099,"Purple Mystique Pants"
"item",1072161,"Purple Mystique Shoes"
"item",1082143,"Purple Mystra"
"item",1002283,"Purple Nightfox"
"item",1012097,"Purple Noisemaker"
"item",1002586,"Purple Old Wisconsin"
"item",1072194,"Purple Osfa Boots"
"item",1002325,"Purple Osfa Hat"
"item",1060106,"Purple Osfa Pants"
"item",1061116,"Purple Osfa Pants"
"item",1040117,"Purple Osfa Suit"
"item",1041117,"Purple Osfa Suit"
"item",4001096,"Purple Primrose Seed"
"item",1061032,"Purple Qi Pao Pants"
"item",1061041,"Purple Qi Pao Skirt"
"item",1012054,"Purple Rage"
"item",1072373,"Purple Rainbow Sneaks"
"item",1002889,"Purple Ribbon Hairband"
"item",2270012,"Purple Ribbon Pig"
"mob",9300301,"Purple Ribbon Pig of the Maze"
"item",1051124,"Purple Ring One Piece"
"item",1022038,"Purple Round Shades"
"item",1072089,"Purple Salt Shoes"
"item",1041074,"Purple Shadow"
"item",1061069,"Purple Shadow Pants"
"item",1702129,"Purple Shiner"
"item",1041028,"Purple Shivermail"
"item",1061026,"Purple Shivermail Skirt"
"item",1051018,"Purple Skull Overall"
"item",1002221,"Purple Slanted Visor"
"mob",9300279,"Purple Snail of the Maze"
"item",1072338,"Purple Snowshoes"
"item",1041031,"Purple Split"
"item",1022026,"Purple Starred Eye Patch"
"item",1041050,"Purple Steal"
"item",1061046,"Purple Steal Pants"
"item",1072125,"Purple Steel-Tip Boots"
"item",4001163,"Purple Stone of Magic"
"item",1442057,"Purple Surfboard"
"item",1322024,"Purple Tube"
"item",1041120,"Purple Valkyrie"
"item",1061119,"Purple Valkyrie Skirt"
"item",4031024,"Purple Viola"
"item",1082148,"Purple Work Gloves"
"npc",1202004,"Purun"
"npc",1200000,"Pusla"
"quest",9984,"Putting the Maple Leaf in my mouth..."
"npc",1202005,"Putzki"
"item",1382016,"Pyogo Mushroom"
"mob",9700004,"Pyramid Mummydog"
"mob",9700009,"Pyramid Mummydog"
"mob",9700014,"Pyramid Mummydog"
"mob",9700024,"Pyramid Mummydog"
"mob",9700005,"Pyramid Skeleton"
"mob",9700010,"Pyramid Skeleton"
"mob",9700015,"Pyramid Skeleton"
"mob",9700025,"Pyramid Skeleton"
"mob",9420002,"Python"
"item",4000421,"Qualified Knitting Ball"
"mob",8200007,"Qualm Guardian"
"item",2387008,"Qualm Guardian Card"
"mob",8200005,"Qualm Monk"
"item",2387006,"Qualm Monk Card"
"mob",8200006,"Qualm Monk Trainee"
"item",2387007,"Qualm Monk Trainee Card"
"item",5160000,"Queasy"
"item",1051155,"Queen Mary"
"npc",2103002,"Queen's cabinet"
"quest",3902,"Queen's Make-up Kit"
"item",4031578,"Queen's Ring"
"item",4031571,"Queen's Silk"
"quest",3903,"Queen's Tea - Queen's Tea 1"
"quest",3904,"Queen's Tea - Queen's Tea 2"
"quest",3905,"Queen's Tea - Queen's Tea 3"
"quest",10316,"Quest Completion Book"
"item",1142002,"Quest Specialist Medal"
"item",5330000,"Quick Delivery Ticket"
"skill",15000000,"Quick Motion"
"item",1002598,"Rabbit Ear"
"item",1051137,"Rabbit Fur Dress"
"item",1072026,"Rabbit Huntertop"
"item",1002721,"Raccoon Earmuffs"
"item",4000065,"Raccoon Firewood"
"item",1002334,"Raccoon Hat"
"item",1022058,"Raccoon Mask"
"item",1000023,"Race Ace Cap"
"item",1050116,"Race Ace Suit"
"item",1071011,"Race Queen Boots"
"item",1051116,"Race Queen Uniform"
"item",4031923,"Radio Parts"
"npc",1081102,"Rael"
"item",4220021,"Rag Doll"
"skill",1101006,"Rage"
"skill",11101003,"Rage"
"skill",1020,"Rage of Pharaoh"
"skill",10001020,"Rage of Pharaoh"
"skill",20001020,"Rage of Pharaoh"
"item",1102082,"Ragged Black Cape"
"item",1102080,"Ragged Blue Cape"
"item",1051086,"Ragged Korean Costume"
"item",1072199,"Ragged Korean Rubber Shoes"
"item",1102079,"Ragged Red Cape"
"item",1102083,"Ragged Red Cape"
"item",4000327,"Ragged Scarf"
"item",4031662,"Ragged Steel Sword"
"item",1040119,"Ragged Top"
"item",4031464,"Ragged Wristband"
"item",1102081,"Ragged Yellow Cape"
"npc",9110001,"Raimu the Warrior"
"npc",12101,"Rain"
"quest",1009,"Rain's Maple Quiz - Rain's Maple Quiz 1"
"quest",1010,"Rain's Maple Quiz - Rain's Maple Quiz 2"
"quest",1011,"Rain's Maple Quiz - Rain's Maple Quiz 3"
"quest",1012,"Rain's Maple Quiz - Rain's Maple Quiz 4"
"quest",1013,"Rain's Maple Quiz - Rain's Maple Quiz 5"
"quest",1014,"Rain's Maple Quiz - Rain's Maple Quiz 6"
"quest",1015,"Rain's Maple Quiz - Rain's Maple Quiz 7"
"item",1002442,"Rainbow Afro Wig"
"item",1003009,"Rainbow Bead Hairband"
"item",1702233,"Rainbow Brush"
"item",4220152,"Rainbow Drawing"
"item",1032054,"Rainbow Earrings"
"item",1042083,"Rainbow Hooded Pancho"
"item",1041125,"Rainbow Knit"
"item",1042152,"Rainbow Knitted Top"
"item",1112117,"Rainbow Label Ring"
"item",1112122,"Rainbow Label Ring"
"item",1112227,"Rainbow Quote Ring"
"item",1112232,"Rainbow Quote Ring"
"item",1702191,"Rainbow Sabre"
"item",1102185,"Rainbow Scarf"
"item",1062068,"Rainbow Shorts"
"item",1112904,"Rainbow Star Ring"
"map",1000000,"Rainbow Street - Amherst"
"map",1000003,"Rainbow Street - Amherst Department Store"
"map",1010003,"Rainbow Street - Amherst Department Store"
"map",1000002,"Rainbow Street - Amherst Townstreet"
"map",1010002,"Rainbow Street - Amherst Townstreet"
"map",1000001,"Rainbow Street - Amherst Weapon Store"
"map",1010001,"Rainbow Street - Amherst Weapon Store"
"map",1000005,"Rainbow Street - Hunting Ground Middle of the Forest I"
"map",1000006,"Rainbow Street - Hunting Ground Middle of the Forest II"
"map",1010004,"Rainbow Street - Snail Field of Flowers"
"map",1000004,"Rainbow Street - Snail Garden"
"map",1020001,"Rainbow Street - Tomato Field"
"item",1042077,"Rainbow T"
"item",1042169,"Rainbow Tie-Dye Shirt"
"item",1042142,"Rainbow Top"
"item",1002487,"Rainbow Visor Beanie"
"item",2210006,"Rainbow-colored Snail Shell"
"item",1042106,"Rainbow-striped Hoodie"
"item",5120028,"Raining Cats & Dogs"
"quest",20522,"Raising Mimiana"
"quest",20528,"Raising Mimio"
"npc",9270030,"Ralph the wanderer"
"npc",2110003,"Ramain"
"quest",6014,"Ramain's Amazing Skills"
"item",2022209,"Rambutan"
"item",2022017,"Ramen"
"npc",2012021,"Ramini"
"npc",9000054,"Ranch Owner  "
"skill",5221004,"Rapid Fire"
"item",4032468,"Rapid Growth Accelerant"
"item",4032324,"Rapid Growth Stimulator"
"item",4032176,"Rascal Snowpiece"
"mob",7130500,"Rash"
"item",2384024,"Rash Card"
"mob",9300309,"Rash of the Maze"
"item",4000226,"Rash's Furball"
"item",1012106,"Rat Mouth"
"item",4000095,"Rat Trap"
"mob",9420532,"Ratatula"
"mob",9420545,"Ratatula"
"mob",3110102,"Ratz"
"mob",9300129,"Ratz"
"mob",9500109,"Ratz"
"item",2382005,"Ratz Card"
