itemid,"inventory",price,max_slot_quantity,max_possession_count,min_level,max_level,experience,money,state_change_item,level_for_maker,npc,"flags"
4032206,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032208,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032233,"etc",40,1,0,1,200,0,0,0,0,0,"quest"
4032234,"etc",1,20,0,1,200,0,0,0,0,0,"quest"
4032235,"etc",1,20,0,1,200,0,0,0,0,0,"quest"
4032236,"etc",1,20,0,1,200,0,0,0,0,0,"quest"
4032237,"etc",1,20,0,1,200,0,0,0,0,0,"quest"
4032238,"etc",1,20,0,1,200,0,0,0,0,0,"quest"
4032239,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4032246,"etc",1,1,0,1,200,0,0,0,0,0,""
4032247,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited,no_trade,no_sale,quest"
4032248,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032250,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032262,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032263,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032264,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032265,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032266,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032267,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032268,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032269,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032270,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032271,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032272,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032273,"etc",1,10,0,1,200,0,0,0,0,0,"quest"
4032275,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032276,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032277,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032278,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032279,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032280,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032281,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032282,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032283,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032284,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4032285,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4032286,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4032287,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4032288,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032298,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032299,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032300,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032301,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032302,"etc",1,100,0,1,200,100,0,0,0,0,"no_trade,no_sale"
4032303,"etc",1,100,0,1,200,200,0,0,0,0,"no_trade,no_sale"
4032304,"etc",1,100,0,1,200,400,0,0,0,0,"no_trade,no_sale"
4032306,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032307,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032308,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032309,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032310,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032311,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032312,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032313,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032314,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032315,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032316,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032317,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032318,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032319,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032320,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032321,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032322,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032323,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032324,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032325,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032326,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032327,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032328,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4032329,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032330,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032331,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032332,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032333,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032334,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade"
4032335,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032338,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032339,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032340,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032341,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032342,"etc",1,100,0,1,200,100,0,0,0,0,"quest"
4032343,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032348,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032349,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032350,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032366,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032367,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032368,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032369,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032370,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032371,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032372,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032373,"etc",1,200,0,1,200,0,0,0,0,0,""
4032374,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032375,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032376,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032377,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032378,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032379,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032386,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,quest"
4032387,"etc",1000,100,0,1,200,0,0,0,0,0,"no_trade,quest"
4032388,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade"
4032389,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032390,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,quest"
4032399,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,quest"
4032400,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,quest"
4032401,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,quest"
4032402,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,quest"
4032404,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032405,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade"
4032418,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale,quest"
4032419,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale,quest"
4032420,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale,quest"
4032421,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale,quest"
4032422,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale,quest"
4032423,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale,quest"
4032424,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032430,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_trade,no_sale,expire_on_logout"
4032431,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_trade,no_sale,expire_on_logout"
4032432,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_trade,no_sale,expire_on_logout"
4032433,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4032434,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032435,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032436,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032437,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032438,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032439,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032440,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032441,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032442,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032443,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032444,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032445,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032446,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032447,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032448,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032449,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032450,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032451,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032452,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032453,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032454,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032455,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032456,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032457,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032458,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032459,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032460,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032461,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032462,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032463,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032464,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032465,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032466,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032467,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032468,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032469,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032470,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032471,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032472,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032473,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032474,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032475,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032476,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032477,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032478,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032479,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032480,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032481,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032482,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032483,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032484,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032485,"etc",0,200,0,1,200,0,0,0,0,0,"quest"
4032486,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032487,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032488,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032489,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032490,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032491,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032492,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032493,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032494,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale,quest"
4032495,"etc",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4032496,"etc",0,200,0,1,200,0,0,0,0,0,"quest"
4032497,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032498,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032502,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032503,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032504,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032505,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032506,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032507,"etc",0,100,1,1,200,0,0,0,0,0,"no_sale,quest"
4032508,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032509,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032510,"etc",0,100,1,1,200,0,0,0,0,0,"no_sale,quest"
4032511,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032512,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032513,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032514,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032515,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032516,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032517,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032518,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032519,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032520,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032521,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032522,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032523,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032524,"etc",1,100,0,1,200,0,0,0,0,0,"quest"
4032525,"etc",1,1,0,1,200,0,0,0,0,0,"no_sale"
4032576,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade"
4032577,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade"
4032578,"etc",1,100,0,1,200,0,0,0,0,0,"no_trade"
4055000,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited,no_trade"
4055001,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited,no_trade"
4055004,"etc",0,1,0,1,200,0,0,0,0,0,"time_limited,no_trade"
4055005,"etc",0,1,0,1,200,0,0,0,0,0,"time_limited,no_trade"
4080000,"etc",1,100,0,1,200,0,0,0,0,0,""
4080001,"etc",1,100,0,1,200,0,0,0,0,0,""
4080002,"etc",1,100,0,1,200,0,0,0,0,0,""
4080003,"etc",1,100,0,1,200,0,0,0,0,0,""
4080004,"etc",1,100,0,1,200,0,0,0,0,0,""
4080005,"etc",1,100,0,1,200,0,0,0,0,0,""
4080006,"etc",1,100,0,1,200,0,0,0,0,0,""
4080007,"etc",1,100,0,1,200,0,0,0,0,0,""
4080008,"etc",1,100,0,1,200,0,0,0,0,0,""
4080009,"etc",1,100,0,1,200,0,0,0,0,0,""
4080010,"etc",1,100,0,1,200,0,0,0,0,0,""
4080011,"etc",1,100,0,1,200,0,0,0,0,0,""
4080100,"etc",1,100,0,1,200,0,0,0,0,0,""
4130000,"etc",100,100,0,1,200,0,0,0,0,0,""
4130001,"etc",100,100,0,1,200,0,0,0,0,0,""
4130002,"etc",100,100,0,1,200,0,0,0,0,0,""
4130003,"etc",100,100,0,1,200,0,0,0,0,0,""
4130004,"etc",100,100,0,1,200,0,0,0,0,0,""
4130005,"etc",100,100,0,1,200,0,0,0,0,0,""
4130006,"etc",100,100,0,1,200,0,0,0,0,0,""
4130007,"etc",100,100,0,1,200,0,0,0,0,0,""
4130008,"etc",100,100,0,1,200,0,0,0,0,0,""
4130009,"etc",100,100,0,1,200,0,0,0,0,0,""
4130010,"etc",100,100,0,1,200,0,0,0,0,0,""
4130011,"etc",100,100,0,1,200,0,0,0,0,0,""
4130012,"etc",100,100,0,1,200,0,0,0,0,0,""
4130013,"etc",100,100,0,1,200,0,0,0,0,0,""
4130014,"etc",100,100,0,1,200,0,0,0,0,0,""
4130015,"etc",100,100,0,1,200,0,0,0,0,0,""
4130016,"etc",100,100,0,1,200,0,0,0,0,0,""
4130017,"etc",100,100,0,1,200,0,0,0,0,0,""
4130018,"etc",100,100,0,1,200,0,0,0,0,0,""
4130019,"etc",100,100,0,1,200,0,0,0,0,0,""
4130020,"etc",100,100,0,1,200,0,0,0,0,0,""
4130021,"etc",100,100,0,1,200,0,0,0,0,0,""
4130022,"etc",100,100,0,1,200,0,0,0,0,0,""
4131000,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131001,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131002,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131003,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131004,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131005,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131006,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131007,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131008,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131009,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131010,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131011,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131012,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131013,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131014,"etc",10000,100,0,1,200,0,0,0,0,0,""
4131015,"etc",10000,100,0,1,200,0,0,0,0,0,""
4140000,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited"
4140100,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited"
4140101,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited"
4140102,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited"
4140103,"etc",1,1,0,1,200,0,0,0,0,0,"time_limited,no_trade"
4140200,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited"
4140201,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited"
4140300,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited,no_trade"
4140301,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited,no_trade"
4140302,"etc",0,1,0,1,200,0,0,0,0,0,"time_limited,no_trade"
4140900,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited"
4140901,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited"
4140902,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited"
4140903,"etc",0,1,1,1,200,0,0,0,0,0,"time_limited,no_trade"
4160000,"etc",500,1,0,1,200,0,0,0,0,0,""
4160001,"etc",500,1,0,1,200,0,0,0,0,0,""
4160002,"etc",500,1,0,1,200,0,0,0,0,0,""
4160003,"etc",500,1,0,1,200,0,0,0,0,0,""
4160004,"etc",500,1,0,1,200,0,0,0,0,0,""
4160005,"etc",500,1,0,1,200,0,0,0,0,0,""
4160006,"etc",500,1,0,1,200,0,0,0,0,0,""
4160007,"etc",500,1,0,1,200,0,0,0,0,0,""
4160008,"etc",500,1,0,1,200,0,0,0,0,0,""
4160009,"etc",500,1,0,1,200,0,0,0,0,0,""
4160010,"etc",500,1,0,1,200,0,0,0,0,0,""
4160011,"etc",5000,1,0,1,200,0,0,0,0,0,""
4160012,"etc",500,1,0,1,200,0,0,0,0,0,""
4160013,"etc",500,1,0,1,200,0,0,0,0,0,""
4160014,"etc",500,1,0,1,200,0,0,0,0,0,""
4160015,"etc",500,1,0,1,200,0,0,0,0,0,""
4160016,"etc",500,1,0,1,200,0,0,0,0,0,""
4160017,"etc",500,1,0,1,200,0,0,0,0,0,""
4160019,"etc",500,1,0,1,200,0,0,0,0,0,""
4160020,"etc",500,1,0,1,200,0,0,0,0,0,""
4160022,"etc",500,1,0,1,200,0,0,0,0,0,""
4160023,"etc",500,1,0,1,200,0,0,0,0,0,""
4160024,"etc",500,1,0,1,200,0,0,0,0,0,""
4160026,"etc",500,1,0,1,200,0,0,0,0,0,""
4160027,"etc",500,1,0,1,200,0,0,0,0,0,""
4160028,"etc",500,1,0,1,200,0,0,0,0,0,""
4160029,"etc",500,1,0,1,200,0,0,0,0,0,""
4160031,"etc",500,1,0,1,200,0,0,0,0,0,""
4160032,"etc",500,1,0,1,200,0,0,0,0,0,""
4160033,"etc",500,1,0,1,200,0,0,0,0,0,""
4160034,"etc",500,1,0,1,200,0,0,0,0,0,""
4160035,"etc",500,1,0,1,200,0,0,0,0,0,""
4160036,"etc",500,1,0,1,200,0,0,0,0,0,""
4160037,"etc",500,1,0,1,200,0,0,0,0,0,""
4160039,"etc",500,1,0,1,200,0,0,0,0,0,""
4160040,"etc",500,1,0,1,200,0,0,0,0,0,""
4160041,"etc",500,1,0,1,200,0,0,0,0,0,""
4160044,"etc",500,1,0,1,200,0,0,0,0,0,""
4161000,"etc",1,1,0,1,200,0,0,0,0,0,"time_limited,quest"
4161001,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4161002,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_sale,quest"
4161003,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_sale,quest"
4161004,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_sale,quest"
4161005,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_sale,quest"
4161006,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_sale,quest"
4161007,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_sale,quest"
4161008,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_sale,quest"
4161009,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_sale,quest"
4161010,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_sale,quest"
4161011,"etc",1,1,1,1,200,0,0,0,0,0,"time_limited,no_sale,quest"
4161012,"etc",5000,1,1,1,200,0,0,0,0,0,"no_trade"
4161013,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade"
4161014,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade"
4161015,"etc",1,1,1,1,200,0,0,0,0,0,""
4161016,"etc",1,1,1,1,200,0,0,0,0,0,""
4161017,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade"
4161018,"etc",1,1,1,1,200,0,0,0,0,0,""
4161019,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade"
4161020,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,quest"
4161021,"etc",1,1,1,1,200,0,0,0,0,0,""
4161022,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161023,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161024,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161025,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161026,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161027,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161028,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161029,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161030,"etc",1,1,0,1,200,0,0,0,0,0,"no_trade"
4161031,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161032,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161033,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161034,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade"
4161035,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161036,"etc",1,1,0,1,200,0,0,0,0,0,"quest"
4161037,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4161038,"etc",1,1,0,1,200,0,0,0,0,0,""
4161039,"etc",1,1,0,1,200,0,0,0,0,0,""
4161040,"etc",1,1,0,1,200,0,0,0,0,0,""
4161041,"etc",1,1,0,1,200,0,0,0,0,0,""
4161042,"etc",1,1,0,1,200,0,0,0,0,0,""
4161043,"etc",1,1,0,1,200,0,0,0,0,0,""
4161044,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4161045,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4161046,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4161047,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4161048,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4161049,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4161050,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4161051,"etc",1,100,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4161999,"etc",1,1,0,1,200,0,0,0,0,0,""
4170000,"etc",100,100,0,1,200,0,0,0,0,0,""
4170001,"etc",100,100,0,1,200,0,0,0,0,0,""
4170002,"etc",100,100,0,1,200,0,0,0,0,0,""
4170003,"etc",100,100,0,1,200,0,0,0,0,0,""
4170004,"etc",100,100,0,1,200,0,0,0,0,0,""
4170005,"etc",100,100,0,1,200,0,0,0,0,0,""
4170006,"etc",100,100,0,1,200,0,0,0,0,0,""
4170007,"etc",100,100,0,1,200,0,0,0,0,0,""
4170009,"etc",100,100,0,1,200,0,0,0,0,0,""
4170012,"etc",100,1,0,1,200,0,0,0,0,0,"time_limited"
4210000,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210001,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210002,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210003,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210004,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210005,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210006,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210007,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210008,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210009,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210010,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4210011,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4211000,"etc",1,30,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4211001,"etc",1,30,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4211002,"etc",1,30,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4212000,"etc",1,1,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4212001,"etc",1,1,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4212002,"etc",1,1,0,1,200,0,0,0,0,0,"no_trade,no_sale"
4213000,"etc",1,1,1,1,200,0,0,0,0,0,""
4213001,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4214000,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4214001,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
4214002,"etc",1,1,1,1,200,0,0,0,0,0,"no_trade,no_sale"
